;_id;news_title;first_crypto;second_crypto;third_crypto;source;news_link;publication_date;pos_votes;neg_votes;imp_votes;com_votes;like_votes;dislike_votes;lol_votes;save_votes
36;14737641;Solana price up 50% in two weeks, but here's why $120 will be hard to crack;ETH;SOL;AVAX;cointelegraph.com;https://cryptopanic.com/news/14737641/Solana-price-up-50-in-two-weeks-but-heres-why-120-will-be-hard-to-crack;2022.03.30;3;;2;5;2;1;;
37;14737616;Terra’s Bitcoin Stash Just Smashed Past $1.4 Billion;BTC;LUNA;LUNA;zycrypto.com;https://cryptopanic.com/news/14737616/Terras-Bitcoin-Stash-Just-Smashed-Past-14-Billion;2022.03.30;10;1;4;;7;1;1;2
38;14737609;Small Digital Euro Payments Won’t Need Laundering Checks, ECB Official Says;BTC;;;coindesk.com;https://cryptopanic.com/news/14737609/Small-Digital-Euro-Payments-Wont-Need-Laundering-Checks-ECB-Official-Says;2022.03.30;;;;;;;;
39;14737569;BlockShow returns as a DAO for community engagement and democratizing events;;;;cointelegraph.com;https://cryptopanic.com/news/14737569/BlockShow-returns-as-a-DAO-for-community-engagement-and-democratizing-events;2022.03.30;;;;;1;;;
40;14737578;Разработчики Web3-кошелька MetaMask добавили поддержку Apple Pay;;;;forklog.com;https://cryptopanic.com/news/14737578/Web3-MetaMask-Apple-Pay;2022.03.30;;;;;;;;
41;14737718;Ethereum Whales Are Jumping Into ApeCoin, a Top Crypto Gaming Project, and Four Additional Altcoins;ETH;MATIC;AAVE;dailyhodl.com;https://cryptopanic.com/news/14737718/Ethereum-Whales-Are-Jumping-Into-ApeCoin-a-Top-Crypto-Gaming-Project-and-Four-Additional-Altcoins;2022.03.30;;;;;;;;
42;14737573;Low-Cap Altcoin that Surged 300% in Past 12 Months Could Soon Jump to Top 25, Analyst Says;;;;cryptoglobe.com;https://cryptopanic.com/news/14737573/Low-Cap-Altcoin-that-Surged-300-in-Past-12-Months-Could-Soon-Jump-to-Top-25-Analyst-Says;2022.03.30;;1;;;1;;1;1
43;14737542;The Wind of Change: Crypto Adoption Grows Globally While America Dogecoins;BTC;;;trustnodes.com;https://cryptopanic.com/news/14737542/The-Wind-of-Change-Crypto-Adoption-Grows-Globally-While-America-Dogecoins;2022.03.30;4;1;2;1;5;;;
44;14737750;Создателей Axie Infinity ограбили на $625 млн;AXS;;;incrypted.net;https://cryptopanic.com/news/14737750/Axie-Infinity-625;2022.03.30;;;;;;;;
45;14737466;Planet of the Bored Apes: BAYC’s success morphs into ecosystem;APE;;;cointelegraph.com;https://cryptopanic.com/news/14737466/Planet-of-the-Bored-Apes-BAYCs-success-morphs-into-ecosystem;2022.03.30;1;;1;;1;;;
46;14737465;ЦБ Киргизии выступил против признания биткоина платежным средством;;;;coinspot.io;https://cryptopanic.com/news/14737465/post-14737465;2022.03.30;;;;;;;;
47;14737462;Analyst Still Positive on Stronghold Digital Despite Miss, Citing Miner’s Low Costs;BTC;;;coindesk.com;https://cryptopanic.com/news/14737462/Analyst-Still-Positive-on-Stronghold-Digital-Despite-Miss-Citing-Miners-Low-Costs;2022.03.30;;;;;;;;
48;14737472;Samsung Taps Nifty Gateway to Create Smart TV NFT Platform;;;;decrypt.co;https://cryptopanic.com/news/14737472/Samsung-Taps-Nifty-Gateway-to-Create-Smart-TV-NFT-Platform;2022.03.30;1;;;;;;;2
49;14737483;BitOasis Latest Exchange to Be Granted Dubai Digital Approval;;;;beincrypto.com;https://cryptopanic.com/news/14737483/BitOasis-Latest-Exchange-to-Be-Granted-Dubai-Digital-Approval;2022.03.30;1;;;;1;;;
50;14737373;Over 700 new cryptocurrencies and 30 crypto exchanges emerged in March 2022;;;;finbold.com;https://cryptopanic.com/news/14737373/Over-700-new-cryptocurrencies-and-30-crypto-exchanges-emerged-in-March-2022;2022.03.30;1;10;3;3;1;5;6;1
51;14737464;First Mover Americas: Bitcoin Trades at Discount in Japanese Yen Markets;BTC;;;coindesk.com;https://cryptopanic.com/news/14737464/First-Mover-Americas-Bitcoin-Trades-at-Discount-in-Japanese-Yen-Markets;2022.03.30;;;;;;;;
52;14737312;Ripple & Greenpeace Join Forces For Curious Campaign To Change Bitcoin To PoS;BTC;ETH;XRP;bitcoinist.com;https://cryptopanic.com/news/14737312/Ripple-Greenpeace-Join-Forces-For-Curious-Campaign-To-Change-Bitcoin-To-PoS;2022.03.30;1;2;3;6;3;3;5;
53;14737338;Axie Infinity Tokens AXS, SLP Reeling After $622M Ronin Hack;AXS;;;decrypt.co;https://cryptopanic.com/news/14737338/Axie-Infinity-Tokens-AXS-SLP-Reeling-After-622M-Ronin-Hack;2022.03.30;;3;1;1;;2;1;1
54;14737281;Chiliz Jumps as Socios.com Scores $20M Messi Deal;CHZ;;;cryptobriefing.com;https://cryptopanic.com/news/14737281/Chiliz-Jumps-as-Socioscom-Scores-20M-Messi-Deal;2022.03.30;9;;4;;6;;;1
55;14737311;So You’ve Stolen $600M. Now What?;;;;coindesk.com;https://cryptopanic.com/news/14737311/So-Youve-Stolen-600M-Now-What;2022.03.30;;2;1;2;;;1;
56;14737265;MENA Climate Week notes blockchain’s potential for climate action;;;;cointelegraph.com;https://cryptopanic.com/news/14737265/MENA-Climate-Week-notes-blockchains-potential-for-climate-action;2022.03.30;;;;;;;;
57;14737514;Криптобиржа ByBit получила лицензию в ОАЭ и открывает штаб-квартиру в Дубае;;;;incrypted.net;https://cryptopanic.com/news/14737514/ByBit-;2022.03.30;;;;;;;;
58;14737225;Aave’s Token Rockets 97% Since Upgrade Strengthening DeFi Capabilities;AAVE;;;coindesk.com;https://cryptopanic.com/news/14737225/Aaves-Token-Rockets-97-Since-Upgrade-Strengthening-DeFi-Capabilities;2022.03.30;3;1;1;;4;1;1;
59;14737224;How PrüF is Transforming the NFT space;;;;bitcoinist.com;https://cryptopanic.com/news/14737224/How-PruF-is-Transforming-the-NFT-space;2022.03.30;;1;1;;1;1;1;
60;14737173;Хакер украл из сети NFT-игры криптовалюту на $625 млн;ETH;USDC;;bitnovosti.com;https://cryptopanic.com/news/14737173/NFT-625;2022.03.30;;;;;;;;
61;14737152;Gal Gadot-Backed DEX on Cardano Launches NFT Marketplace;ADA;;;cryptopotato.com;https://cryptopanic.com/news/14737152/Gal-Gadot-Backed-DEX-on-Cardano-Launches-NFT-Marketplace;2022.03.30;5;4;4;3;5;6;3;1
62;14737215;Smooth Love Potion (SLP) Shows Signs of Life After 95% Fall;;;;beincrypto.com;https://cryptopanic.com/news/14737215/Smooth-Love-Potion-SLP-Shows-Signs-of-Life-After-95-Fall;2022.03.30;;1;;;;1;1;
63;14737178;Crypto VC gCC Raises $110M Early-Stage Fund;;;;coindesk.com;https://cryptopanic.com/news/14737178/Crypto-VC-gCC-Raises-110M-Early-Stage-Fund;2022.03.30;2;;1;;1;;;
64;14737147;Gumi Cryptos Capital Launches $110M Fund for Blockchain Startups;;;;blockworks.co;https://cryptopanic.com/news/14737147/Gumi-Cryptos-Capital-Launches-110M-Fund-for-Blockchain-Startups;2022.03.30;;;;;;;;
65;14737129;Crypto critics: Why do they bother? Can FUD be useful?;;;;cointelegraph.com;https://cryptopanic.com/news/14737129/Crypto-critics-Why-do-they-bother-Can-FUD-be-useful;2022.03.30;;;;;;;;
66;14737126;Do Kwon Readies to Buy Another $140 Million Bitcoin;BTC;;;trustnodes.com;https://cryptopanic.com/news/14737126/Do-Kwon-Readies-to-Buy-Another-140-Million-Bitcoin;2022.03.30;;;;;;;;
67;14737124;Terra Buys Another 2,943 BTC Worth $140 Million to Build its Stablecoin Reserves;BTC;LUNA;LUNA;;https://cryptopanic.com/news/14737124/Terra-Buys-Another-2943-BTC-Worth-140-Million-to-Build-its-Stablecoin-Reserves;2022.03.30;3;;;1;3;;;
68;14737113;Visa Launches Program for NFT-focused Entrepreneurs;;;;blockworks.co;https://cryptopanic.com/news/14737113/Visa-Launches-Program-for-NFT-focused-Entrepreneurs;2022.03.30;2;;;;2;;;
69;14737090;Opera Takes Massive Leap Into Web3, Announces Integration Of 8 Blockchains;BTC;ETH;FLOW;bitcoinist.com;https://cryptopanic.com/news/14737090/Opera-Takes-Massive-Leap-Into-Web3-Announces-Integration-Of-8-Blockchains;2022.03.30;;;;1;;;;2
70;14737062;OpenSea set to integrate Solana in April, further expanding the NFT ecosystem;SOL;;;cointelegraph.com;https://cryptopanic.com/news/14737062/OpenSea-set-to-integrate-Solana-in-April-further-expanding-the-NFT-ecosystem;2022.03.30;3;;1;;2;;;1
71;14737068;What new Cardano [ADA] data tells us about whale activity;ETH;ADA;;ambcrypto.com;https://cryptopanic.com/news/14737068/What-new-Cardano-ADA-data-tells-us-about-whale-activity;2022.03.30;5;3;2;;3;3;3;
72;14737039;"Alibaba invests in AR; Ronin Network hacked";AXS;MKR;AR;forkast.news;https://cryptopanic.com/news/14737039/Alibaba-invests-in-AR-Ronin-Network-hacked;2022.03.30;;;1;;1;;;
73;14737040;Месси подписал соглашение на $20 млн о продвижении фан-токенов;ETH;;;forklog.com;https://cryptopanic.com/news/14737040/20-;2022.03.30;;;;;;;;
74;14737002;Terra Buys 2,943 Bitcoin for UST Stablecoin Reserve;BTC;LUNA;LUNA;ethereumworldnews.com;https://cryptopanic.com/news/14737002/Terra-Buys-2943-Bitcoin-for-UST-Stablecoin-Reserve;2022.03.30;1;;;;;;;
75;14737021;Terra smash-buys $139M Bitcoin, wallet reaches 31,000 BTC;BTC;LUNA;LUNA;cointelegraph.com;https://cryptopanic.com/news/14737021/Terra-smash-buys-139M-Bitcoin-wallet-reaches-31000-BTC;2022.03.30;;;1;;;;;
76;14737001;What Is STEPN and Why Is GMT Going Parabolic?;GMT;FLOW;;cryptobriefing.com;https://cryptopanic.com/news/14737001/What-Is-STEPN-and-Why-Is-GMT-Going-Parabolic;2022.03.30;;;;;;;;1
77;14737261;В крипто-браузере Opera добавили поддержку Bitcoin, Polygon и Solana;SOL;MATIC;;incrypted.net;https://cryptopanic.com/news/14737261/-Opera-Bitcoin-Polygon-Solana;2022.03.30;;;;;;;;
78;14737012;Chinese Giant Meitu Receives ETH Profits of RMB 425.6 Million, Loses Funds on Bitcoin;BTC;ETH;;u.today;https://cryptopanic.com/news/14737012/Chinese-Giant-Meitu-Receives-ETH-Profits-of-RMB-4256-Million-Loses-Funds-on-Bitcoin;2022.03.30;;;;;;;;
79;14736969;Blockchain.com купила за $250 млн OTC-платформу Altonomy;;;;forklog.com;https://cryptopanic.com/news/14736969/Blockchaincom-250-OTC-Altonomy;2022.03.30;;;;;;;;
80;14737088;Binance Suspends Deposits and Withdrawals on Ronin Network After Hack;;;;coindesk.com;https://cryptopanic.com/news/14737088/Binance-Suspends-Deposits-and-Withdrawals-on-Ronin-Network-After-Hack;2022.03.30;1;;1;;1;;;1
81;14737089;DeFiance Capital, Delphi Digital Co-Lead $6M Round for ‘Crypto Raiders’ NFT Game;;;;coindesk.com;https://cryptopanic.com/news/14737089/DeFiance-Capital-Delphi-Digital-Co-Lead-6M-Round-for-Crypto-Raiders-NFT-Game;2022.03.30;;;;;;;;
82;14736924;Bitcoin Portfolio Insurance: BTC Valuation Models;BTC;;;bitcoinmagazine.com;https://cryptopanic.com/news/14736924/Bitcoin-Portfolio-Insurance-BTC-Valuation-Models;2022.03.30;;;;;1;;;1
83;14736982;Grab Senior Exec Quits to Join Blockchain Gaming Company;;;;beincrypto.com;https://cryptopanic.com/news/14736982/Grab-Senior-Exec-Quits-to-Join-Blockchain-Gaming-Company;2022.03.30;;1;;;;1;1;
84;14736926;UK's FCA Extends Temporary Registration Deadline for Select Crypto Firms;;;;coindesk.com;https://cryptopanic.com/news/14736926/UKs-FCA-Extends-Temporary-Registration-Deadline-for-Select-Crypto-Firms;2022.03.30;;1;1;;;1;1;
85;14736911;ForkLog AI запустил канал в TikTok;;;;forklog.com;https://cryptopanic.com/news/14736911/ForkLog-AI-TikTok;2022.03.30;;;;;;1;;
86;14736910;Kraken users report Bitcoin Lightning Network availability;BTC;;;cointelegraph.com;https://cryptopanic.com/news/14736910/Kraken-users-report-Bitcoin-Lightning-Network-availability;2022.03.30;2;;2;;2;;;
87;14736971;Top Crypto Strategist Unveils Massive Year-End Target for Bitcoin;BTC;;;dailyhodl.com;https://cryptopanic.com/news/14736971/Top-Crypto-Strategist-Unveils-Massive-Year-End-Target-for-Bitcoin;2022.03.30;1;;;;2;;;1
88;14736899;BNB Targets $520 Following Binance Bridge 2.0 Launch;BNB;;;cryptobriefing.com;https://cryptopanic.com/news/14736899/BNB-Targets-520-Following-Binance-Bridge-20-Launch;2022.03.30;5;;2;;2;;;
89;14736900;MicroStrategy borrows an additional $205 million to buy Bitcoin, what could go wrong?;;;;cryptoslate.com;https://cryptopanic.com/news/14736900/MicroStrategy-borrows-an-additional-205-million-to-buy-Bitcoin-what-could-go-wrong;2022.03.30;;;;;;;;
91;14736874;Кривые инвертируются: рынок облигаций КРИЧИТ…;;;;bitnovosti.com;https://cryptopanic.com/news/14736874/post-14736874;2022.03.30;;;;;;;;
92;14736869;Clearview AI выпустил обновленную систему распознавания лиц;;;;forklog.com;https://cryptopanic.com/news/14736869/Clearview-AI;2022.03.30;;;;;;;;
93;14737042;Японцы добавят в метавселенные реальные переживания боли;;;;incrypted.net;https://cryptopanic.com/news/14737042/post-14737042;2022.03.30;;;;;;;;
94;14736934;Drunk Robots IDO Comes Out Swinging April 7;MATIC;;;newsbtc.com;https://cryptopanic.com/news/14736934/Drunk-Robots-IDO-Comes-Out-Swinging-April-7;2022.03.30;;1;;;;1;1;
95;14736854;Billionaire Investor Mike Novogratz on Bitcoin’s Bounce;BTC;;;cryptoglobe.com;https://cryptopanic.com/news/14736854/Billionaire-Investor-Mike-Novogratz-on-Bitcoins-Bounce;2022.03.30;;1;;;;1;1;
96;14736816;Put the Pedal to the $METAL with Drunk Robots IDO April 7;;;;bitcoinist.com;https://cryptopanic.com/news/14736816/Put-the-Pedal-to-the-METAL-with-Drunk-Robots-IDO-April-7;2022.03.30;;1;;;;1;;
97;14736824;Kитaйcкий гигaнт UnionPaу зaпуcкaeт плaтфopму для плaтeжeй в CNY;;;;bitnovosti.com;https://cryptopanic.com/news/14736824/Kac-a-UnionPa-acae-aop-aee-CNY;2022.03.30;;;;;;;;
98;14736818;Основателя Ripple назвали «Иудой» после призыва перевести биткоин на PoS;BTC;ETH;XRP;forklog.com;https://cryptopanic.com/news/14736818/Ripple-PoS;2022.03.30;1;;;;1;;;
99;14736794;Cheqd Partners With The CeDeFi Alliance To Build A Self-Sovereign Identity Protocol For DeFi;;;;bitcoinist.com;https://cryptopanic.com/news/14736794/Cheqd-Partners-With-The-CeDeFi-Alliance-To-Build-A-Self-Sovereign-Identity-Protocol-For-DeFi;2022.03.30;;1;;;;1;1;
100;14736795;11 companies form Canadian Web3 Council to advocate for comprehensive crypto strategy;;;;cointelegraph.com;https://cryptopanic.com/news/14736795/11-companies-form-Canadian-Web3-Council-to-advocate-for-comprehensive-crypto-strategy;2022.03.30;;1;;;;1;1;
101;14736802;Is Dubai the new crypto promised land?;;;;forkast.news;https://cryptopanic.com/news/14736802/Is-Dubai-the-new-crypto-promised-land;2022.03.30;1;;;;1;;;1
102;14736812;Cardano (ADA) Breaks Out From Bullish Pattern;ADA;;;beincrypto.com;https://cryptopanic.com/news/14736812/Cardano-ADA-Breaks-Out-From-Bullish-Pattern;2022.03.30;25;3;8;1;19;3;4;1
103;14736797;В Узбекистане отключили майнинг-ферму, добывшую криптовалюты на $7,7 млн;;;;forklog.com;https://cryptopanic.com/news/14736797/-77;2022.03.30;;;;;;;;
104;14736769;FDIC-insured bank closes Bitcoin-collateralized $205 million loan to buy more Bitcoin;BTC;;;;https://cryptopanic.com/news/14736769/FDIC-insured-bank-closes-Bitcoin-collateralized-205-million-loan-to-buy-more-Bitcoin;2022.03.30;8;;5;;8;1;1;2
105;14736774;Cardano Sees Inflow of New Whales Since March – They Hold up to 12 Million ADA: Report;ADA;;;u.today;https://cryptopanic.com/news/14736774/Cardano-Sees-Inflow-of-New-Whales-Since-March-They-Hold-up-to-12-Million-ADA-Report;2022.03.30;6;1;4;1;6;1;3;1
106;14736744;Bitcoin On The Cusp Of Mimicking The 2011 Bull Run, Says Stock-to-Flow Model Creator;BTC;;;zycrypto.com;https://cryptopanic.com/news/14736744/Bitcoin-On-The-Cusp-Of-Mimicking-The-2011-Bull-Run-Says-Stock-to-Flow-Model-Creator;2022.03.30;8;1;7;;10;;;1
107;14736732;US Deputy Treasury Secretary Warns Crypto Exchanges Against Helping Russia Evade Sanctions;;;;cryptopotato.com;https://cryptopanic.com/news/14736732/US-Deputy-Treasury-Secretary-Warns-Crypto-Exchanges-Against-Helping-Russia-Evade-Sanctions;2022.03.30;;1;1;1;;1;2;1
108;14736725;Chingari Commences the Presale of its Limited GARI Panda NFT Collection;;;;bitcoinist.com;https://cryptopanic.com/news/14736725/Chingari-Commences-the-Presale-of-its-Limited-GARI-Panda-NFT-Collection;2022.03.30;;1;1;;1;1;1;
109;14736717;Robert Kiyosaki warns US dollar is ‘about to implode’, advises buying Bitcoin, ETH, SOL;BTC;ETH;SOL;finbold.com;https://cryptopanic.com/news/14736717/Robert-Kiyosaki-warns-US-dollar-is-about-to-implode-advises-buying-Bitcoin-ETH-SOL;2022.03.30;18;;10;2;12;1;3;3
110;14736696;Testnet is on fire right now!;HBAR;;;r/hedera;https://cryptopanic.com/news/14736696/Testnet-is-on-fire-right-now;2022.03.30;1;;;;1;;;
111;14736716;Did The Son Of The World’s Third-Richest Man Trade NFTs With Inside Information?;;;;forbes.com;https://cryptopanic.com/news/14736716/Did-The-Son-Of-The-Worlds-Third-Richest-Man-Trade-NFTs-With-Inside-Information;2022.03.30;;1;2;;;1;2;1
112;14736711;Количество китовых адресов в сети Cardano за неделю выросло на 1,7%;ADA;;;coinspot.io;https://cryptopanic.com/news/14736711/Cardano-17;2022.03.30;;;;;;;;
113;14736870;MetaMask добавил интеграцию с Apple Pay;;;;incrypted.net;https://cryptopanic.com/news/14736870/MetaMask-Apple-Pay;2022.03.30;;;;;;;;
114;14736658;Metaverse project Gensokishi to host AMA and Giveaway with CryptoSlate;;;;cryptoslate.com;https://cryptopanic.com/news/14736658/Metaverse-project-Gensokishi-to-host-AMA-and-Giveaway-with-CryptoSlate;2022.03.30;;;;1;1;;;
115;14736632;"Dogecoin Co-Founder Says DOGE Needs to Market Itself as ""Digital Currency""";DOGE;;;u.today;https://cryptopanic.com/news/14736632/Dogecoin-Co-Founder-Says-DOGE-Needs-to-Market-Itself-as-Digital-Currency;2022.03.30;5;1;2;1;4;2;5;2
