;_id;news_title;first_crypto;second_crypto;third_crypto;source;news_link;publication_date;pos_votes;neg_votes;imp_votes;com_votes;like_votes;dislike_votes;lol_votes;save_votes
13;14674430;Binance ‘s CEO Visits El Salvador. What Will He Meet President Bukele About?;BTC;BNB;EOS;;https://cryptopanic.com/news/14674430/Binance-s-CEO-Visits-El-Salvador-What-Will-He-Meet-President-Bukele-About;2022.03.24;3;;;2;3;;;
14;14674421;Thailand to Protect Commercial Banks From ‘Unforeseen’ Crypto Risk;;;;beincrypto.com;https://cryptopanic.com/news/14674421/Thailand-to-Protect-Commercial-Banks-From-Unforeseen-Crypto-Risk;2022.03.24;;1;;;;;;
15;14674401;Мнение: Россия обогнала Китай в построении систем для интернет-блокировок;;;;forklog.com;https://cryptopanic.com/news/14674401/-;2022.03.24;;;;;;;;
16;14674423;Why the Bitcoin Mining Debate Is So Dysfunctional;BTC;;;coindesk.com;https://cryptopanic.com/news/14674423/Why-the-Bitcoin-Mining-Debate-Is-So-Dysfunctional;2022.03.24;;1;;;;;;
17;14674387;Russian Lawmaker Suggests Nation Could Accept Bitcoin for Oil Payments;BTC;;;;https://cryptopanic.com/news/14674387/Russian-Lawmaker-Suggests-Nation-Could-Accept-Bitcoin-for-Oil-Payments;2022.03.24;5;1;2;1;3;;1;1
18;14674388;Why Crypto Mining Actually Matters;;;;coindesk.com;https://cryptopanic.com/news/14674388/Why-Crypto-Mining-Actually-Matters;2022.03.24;;;;;;;;
19;14674371;Ethereum Readies Goerli For Proof of Stake Merge;ETH;;;trustnodes.com;https://cryptopanic.com/news/14674371/Ethereum-Readies-Goerli-For-Proof-of-Stake-Merge;2022.03.24;;;;;;;;
20;14674366;Bitcoin Hits $44k on Rumors of Russia Accepting BTC for Energy Exports;BTC;;;ethereumworldnews.com;https://cryptopanic.com/news/14674366/Bitcoin-Hits-44k-on-Rumors-of-Russia-Accepting-BTC-for-Energy-Exports;2022.03.24;15;3;7;3;12;;3;
21;14674364;Bank of England Calls for More Regulation as U.K. Crypto Firms Express Frustration With Current Rules;;;;cryptobriefing.com;https://cryptopanic.com/news/14674364/Bank-of-England-Calls-for-More-Regulation-as-UK-Crypto-Firms-Express-Frustration-With-Current-Rules;2022.03.24;;1;;;;;;
22;14674372;Shiba Inu's Profitability Jumps to 41%, Price Tests Key Barrier;SHIB;;;u.today;https://cryptopanic.com/news/14674372/Shiba-Inus-Profitability-Jumps-to-41-Price-Tests-Key-Barrier;2022.03.24;1;2;;;;1;1;
23;14674365;Russia Could Sell Gas for Bitcoin, Says Energy Committee Chief;BTC;;;cryptobriefing.com;https://cryptopanic.com/news/14674365/Russia-Could-Sell-Gas-for-Bitcoin-Says-Energy-Committee-Chief;2022.03.24;4;2;2;;5;;1;1
24;14674541;ANZ и Fireblocks выпустили стейблкоин на базе австралийского доллара;;;;incrypted.net;https://cryptopanic.com/news/14674541/ANZ-Fireblocks;2022.03.24;;;;;;;;
25;14674330;Snoop Dogg Launches Bored Ape-Themed Music NFTs, Ape Coin Soars;;;;cryptopotato.com;https://cryptopanic.com/news/14674330/Snoop-Dogg-Launches-Bored-Ape-Themed-Music-NFTs-Ape-Coin-Soars;2022.03.24;1;2;;;;2;1;
26;14674322;Russia Is Open To Selling Natural Gas For Bitcoin;BTC;;;bitcoinmagazine.com;https://cryptopanic.com/news/14674322/Russia-Is-Open-To-Selling-Natural-Gas-For-Bitcoin;2022.03.24;17;5;10;3;12;2;4;2
27;14674324;Teller Finance Introduces DeFi-Native Lending Market in Singapore;;;;blockworks.co;https://cryptopanic.com/news/14674324/Teller-Finance-Introduces-DeFi-Native-Lending-Market-in-Singapore;2022.03.24;;;;;;;;
28;14674278;ApeCoin Price Declines Regardless of Time’s Announcement Of Using APE As Payment;ETH;APE;;newsbtc.com;https://cryptopanic.com/news/14674278/ApeCoin-Price-Declines-Regardless-of-Times-Announcement-Of-Using-APE-As-Payment;2022.03.24;;4;1;;1;;3;
29;14674323;The APE Transaction Of $3 Million That Went Viral – What’s Behind It?;ETH;APE;;bitcoinist.com;https://cryptopanic.com/news/14674323/The-APE-Transaction-Of-3-Million-That-Went-Viral-Whats-Behind-It;2022.03.24;;3;;;1;1;;1
30;14674282;Your Favorite Axe Body Spray Coming to Metaverse;;;;u.today;https://cryptopanic.com/news/14674282/Your-Favorite-Axe-Body-Spray-Coming-to-Metaverse;2022.03.24;1;2;;;1;1;1;
31;14674263;How crypto became a major source of relief for embattled Ukraine;NEAR;;;cointelegraph.com;https://cryptopanic.com/news/14674263/How-crypto-became-a-major-source-of-relief-for-embattled-Ukraine;2022.03.24;;1;;;;;;
32;14674271;Банк Англии приступил к созданию регуляторной базы криптовалют;;;;forklog.com;https://cryptopanic.com/news/14674271/post-14674271;2022.03.24;;;;;;;;
33;14674227;BlackRock’s Larry Fink says Ukraine war could spur digital currencies;;;;theblockcrypto.com;https://cryptopanic.com/news/14674227/BlackRocks-Larry-Fink-says-Ukraine-war-could-spur-digital-currencies;2022.03.24;;;;;;;;
34;14674267;CoinShares Partners With FTX to Launch ‘CoinShares FTX Physical Staked Solana ETP’;SOL;FLOW;;cryptoglobe.com;https://cryptopanic.com/news/14674267/CoinShares-Partners-With-FTX-to-Launch-CoinShares-FTX-Physical-Staked-Solana-ETP;2022.03.24;1;;;;1;;;
35;14674225;Cardano market cap records more than $10 billion inflows in just 7 days;MC_;ADA;;finbold.com;https://cryptopanic.com/news/14674225/Cardano-market-cap-records-more-than-10-billion-inflows-in-just-7-days;2022.03.24;13;1;5;;10;1;3;2
36;14674219;Securities Regulators Cast Doubt on DeFi's Decentralization Claims;;;;coindesk.com;https://cryptopanic.com/news/14674219/Securities-Regulators-Cast-Doubt-on-DeFis-Decentralization-Claims;2022.03.24;;;;;;;;
37;14674175;BlackRock CEO: Ukraine War Could Speed Digital Currency Adoption;;;;blockworks.co;https://cryptopanic.com/news/14674175/BlackRock-CEO-Ukraine-War-Could-Speed-Digital-Currency-Adoption;2022.03.24;1;;;;1;;;
38;14674186;Cardano Gains 38% in 1 Week as Coinbase Launches Staking of ADA;ADA;;;ethereumworldnews.com;https://cryptopanic.com/news/14674186/Cardano-Gains-38-in-1-Week-as-Coinbase-Launches-Staking-of-ADA;2022.03.24;15;3;4;;12;3;2;1
39;14674173;Anthony Pompliano Blasts Bloomberg’s ‘Clown World’ Inflation-Mitigation Advice;BTC;;;beincrypto.com;https://cryptopanic.com/news/14674173/Anthony-Pompliano-Blasts-Bloombergs-Clown-World-Inflation-Mitigation-Advice;2022.03.24;1;;;;1;;;
40;14674130;Next 24 Hours Crucial for EU Crypto Law as Officials Debate Emissions, DeFi, NFTs;;;;coindesk.com;https://cryptopanic.com/news/14674130/Next-24-Hours-Crucial-for-EU-Crypto-Law-as-Officials-Debate-Emissions-DeFi-NFTs;2022.03.24;2;1;3;1;2;1;2;2
41;14674108;‘US government does not stand for freedom’: Bukele reacts to US bill passing Senate committee;BTC;;;cointelegraph.com;https://cryptopanic.com/news/14674108/US-government-does-not-stand-for-freedom-Bukele-reacts-to-US-bill-passing-Senate-committee;2022.03.24;7;;6;1;6;;;1
42;14674369;Вопреки ожиданиям ЕЦБ россияне покупают все меньше криптовалюты;;;;incrypted.net;https://cryptopanic.com/news/14674369/post-14674369;2022.03.24;;;;;;;;
43;14674107;Spot Bitcoin ETFs Could See Approvals by 2023: Bloomberg Intelligence;BTC;;;coindesk.com;https://cryptopanic.com/news/14674107/Spot-Bitcoin-ETFs-Could-See-Approvals-by-2023-Bloomberg-Intelligence;2022.03.24;3;;;;3;;;
44;14674074;Powers On… Biden accepts blockchain technology, recognizes its benefits and pushes for adoption;;;;cointelegraph.com;https://cryptopanic.com/news/14674074/Powers-On-Biden-accepts-blockchain-technology-recognizes-its-benefits-and-pushes-for-adoption;2022.03.24;105;4;42;25;67;2;7;6
45;14674075;Colorado accepts tax payments in crypto: Was it just a matter of time?;;;;cointelegraph.com;https://cryptopanic.com/news/14674075/Colorado-accepts-tax-payments-in-crypto-Was-it-just-a-matter-of-time;2022.03.24;4;;3;;4;;;1
46;14674035;CEO BlackRock: события в Украине ускорят принятие криптовалют в международной торговле;;;;forklog.com;https://cryptopanic.com/news/14674035/CEO-BlackRock;2022.03.24;;;;;;;;
47;14674073;Larry Ellison’s SailGP and Near Protocol to Create a DAO for Sports Team Ownership;NEAR;;;coindesk.com;https://cryptopanic.com/news/14674073/Larry-Ellisons-SailGP-and-Near-Protocol-to-Create-a-DAO-for-Sports-Team-Ownership;2022.03.24;2;;1;;2;;;1
48;14674037;Bukele denies Binance chief is in El Salvador to discuss Bitcoin bond delay;BTC;;;protos.com;https://cryptopanic.com/news/14674037/Bukele-denies-Binance-chief-is-in-El-Salvador-to-discuss-Bitcoin-bond-delay;2022.03.24;4;1;2;1;3;2;1;
49;14674033;Senior market strategist says ‘Bitcoin is proving its value’ despite facing rate-hike headwinds;BTC;;;finbold.com;https://cryptopanic.com/news/14674033/Senior-market-strategist-says-Bitcoin-is-proving-its-value-despite-facing-rate-hike-headwinds;2022.03.24;3;2;4;;2;2;2;2
50;14674032;Bank of England Gives a Deadline for Banks to Set Out Crpyt Plans;;;;cryptopotato.com;https://cryptopanic.com/news/14674032/Bank-of-England-Gives-a-Deadline-for-Banks-to-Set-Out-Crpyt-Plans;2022.03.24;3;1;2;;2;1;;1
51;14674183;BlackRock CEO Larry Fink Says Russia-Ukraine War Is Upending World Order And Will End Globalization;;;;forbes.com;https://cryptopanic.com/news/14674183/BlackRock-CEO-Larry-Fink-Says-Russia-Ukraine-War-Is-Upending-World-Order-And-Will-End-Globalization;2022.03.24;;;;;;;;
52;14673972;Nexo experiments with liquid staking of client assets in hunt for DeFi yield;NEXO;;;theblockcrypto.com;https://cryptopanic.com/news/14673972/Nexo-experiments-with-liquid-staking-of-client-assets-in-hunt-for-DeFi-yield;2022.03.24;;;;;;;;1
53;14673963;‘Correctly’ Was Wrong: Circle’s Accountant Tweaks Fine Print of USDC Attestation;USDC;;;coindesk.com;https://cryptopanic.com/news/14673963/Correctly-Was-Wrong-Circles-Accountant-Tweaks-Fine-Print-of-USDC-Attestation;2022.03.24;;;;;;;;
54;14673974;Tether’s Market Cap Surpasses $80 Billion, Prints $1 Billion;BTC;ETH;;trustnodes.com;https://cryptopanic.com/news/14673974/Tethers-Market-Cap-Surpasses-80-Billion-Prints-1-Billion;2022.03.24;;;;;;;;
55;14673960;Loopring [LRC]: All the pros and cons of buying into this bullish altcoin;LRC;;;ambcrypto.com;https://cryptopanic.com/news/14673960/Loopring-LRC-All-the-pros-and-cons-of-buying-into-this-bullish-altcoin;2022.03.24;;;;;;;;
56;14673961;Curve DAO (CRV) Bounces At 305 Day Support Line;;;;beincrypto.com;https://cryptopanic.com/news/14673961/Curve-DAO-CRV-Bounces-At-305-Day-Support-Line;2022.03.24;;;;;;;;
57;14673899;Bitcoin veteran tricks crypto scammer into learning Lightning;BTC;USDT;;cointelegraph.com;https://cryptopanic.com/news/14673899/Bitcoin-veteran-tricks-crypto-scammer-into-learning-Lightning;2022.03.24;;;;;;;1;
58;14674115;Отчет: почти половина немцев планирует инвестировать в криптовалюту;;;;incrypted.net;https://cryptopanic.com/news/14674115/post-14674115;2022.03.24;;;;;;;;
59;14673900;Bitcoin clings to $43K as Fed signals up to 7 rate hikes in 2022;BTC;;;cointelegraph.com;https://cryptopanic.com/news/14673900/Bitcoin-clings-to-43K-as-Fed-signals-up-to-7-rate-hikes-in-2022;2022.03.24;3;;2;;2;;;
60;14673910;Malaysia Has No Plans to Recognize Bitcoin as Legal Currency;BTC;;;u.today;https://cryptopanic.com/news/14673910/Malaysia-Has-No-Plans-to-Recognize-Bitcoin-as-Legal-Currency;2022.03.24;1;3;2;;3;1;3;
61;14673897;Apple Removes Trust Wallet from Its App Store. Here’s Why;;;;bitcoinist.com;https://cryptopanic.com/news/14673897/Apple-Removes-Trust-Wallet-from-Its-App-Store-Heres-Why;2022.03.24;;;;;;;;1
62;14673898;What’s at Stake as Josh Jarrett Sues the IRS;;;;coindesk.com;https://cryptopanic.com/news/14673898/Whats-at-Stake-as-Josh-Jarrett-Sues-the-IRS;2022.03.24;;;;;;;;
63;14673901;Malaysian deputy finance minister responds to proposal to legalize Bitcoin;BTC;;;cointelegraph.com;https://cryptopanic.com/news/14673901/Malaysian-deputy-finance-minister-responds-to-proposal-to-legalize-Bitcoin;2022.03.24;;2;1;;;2;2;
64;14673903;How Secure Is El Salvador’s Bitcoin?;BTC;;;decrypt.co;https://cryptopanic.com/news/14673903/How-Secure-Is-El-Salvadors-Bitcoin;2022.03.24;;;;;1;;;
65;14673870;Stargate bridge attracts $2 billion of liquidity within a week of launch;;;;theblockcrypto.com;https://cryptopanic.com/news/14673870/Stargate-bridge-attracts-2-billion-of-liquidity-within-a-week-of-launch;2022.03.24;;;;;;;;
66;14673862;IOSCO says DeFi is quickly evolving and 'cloning financial markets';;;;cointelegraph.com;https://cryptopanic.com/news/14673862/IOSCO-says-DeFi-is-quickly-evolving-and-cloning-financial-markets;2022.03.24;;;;;;;;
67;14673792;One in Three NFTs End Up With Little to No Trading Activity, Reports Says;;;;blockworks.co;https://cryptopanic.com/news/14673792/One-in-Three-NFTs-End-Up-With-Little-to-No-Trading-Activity-Reports-Says;2022.03.24;;;;;;;;
68;14673861;Sotheby’s Expands NFT Arm With Liverpool FC Partnership;;;;coindesk.com;https://cryptopanic.com/news/14673861/Sothebys-Expands-NFT-Arm-With-Liverpool-FC-Partnership;2022.03.24;;;;;1;;;
69;14673798;Interlay aims to advance Bitcoin’s DeFi potential with new interoperable bridge;DOT;KSM;;cointelegraph.com;https://cryptopanic.com/news/14673798/Interlay-aims-to-advance-Bitcoins-DeFi-potential-with-new-interoperable-bridge;2022.03.24;;;;;;;;
70;14673804;Уилл Смит и The Weeknd инвестировали в ориентированную на метавселенные Everyrealm;;;;forklog.com;https://cryptopanic.com/news/14673804/The-Weeknd-Everyrealm;2022.03.24;;;;;;;;
71;14673814;XRP Shows Greater Resilience Even As Court Grants SEC’s Request For Extension Of Time In Legal Battle With Ripple;XRP;;;zycrypto.com;https://cryptopanic.com/news/14673814/XRP-Shows-Greater-Resilience-Even-As-Court-Grants-SECs-Request-For-Extension-Of-Time-In-Legal-Battle-With-Ripple;2022.03.24;6;4;4;4;4;3;2;
72;14673801;USDT circulation on TRON dwarfs Ethereum’s surpassing $40 billion;ETH;USDT;TRX;finbold.com;https://cryptopanic.com/news/14673801/USDT-circulation-on-TRON-dwarfs-Ethereums-surpassing-40-billion;2022.03.24;4;;4;1;4;;2;3
73;14673793;S. Korea's SK Square to Launch Crypto Token by Year-End: Report;;;;coindesk.com;https://cryptopanic.com/news/14673793/S-Koreas-SK-Square-to-Launch-Crypto-Token-by-Year-End-Report;2022.03.24;;;;;2;;;1
74;14673766;UK’s top regulator releases notice to crypto firms as uncertainty continues;;;;theblockcrypto.com;https://cryptopanic.com/news/14673766/UKs-top-regulator-releases-notice-to-crypto-firms-as-uncertainty-continues;2022.03.24;1;;1;;;;1;
75;14673858;South Korean Conglomerate First in Race to Launch Own Cryptocurrency;;;;beincrypto.com;https://cryptopanic.com/news/14673858/South-Korean-Conglomerate-First-in-Race-to-Launch-Own-Cryptocurrency;2022.03.24;;;1;;1;;;
76;14673769;Do Kwon Charges the Bulls as Bitcoin Buys Near Half a Billion;BTC;LUNA;LUNA;trustnodes.com;https://cryptopanic.com/news/14673769/Do-Kwon-Charges-the-Bulls-as-Bitcoin-Buys-Near-Half-a-Billion;2022.03.24;;;;;;;;
77;14673765;В Госдуме допустили продажу газа и других ресурсов за биткоин;;;;forklog.com;https://cryptopanic.com/news/14673765/post-14673765;2022.03.24;;;;;;;;
78;14673767;Bank of England outlines framework for regulating crypto;;;;theblockcrypto.com;https://cryptopanic.com/news/14673767/Bank-of-England-outlines-framework-for-regulating-crypto;2022.03.24;;;1;2;;;;2
79;14673971;Meta регистрирует 8 фирм по метавселенным: обзор планов компании;;;;incrypted.net;https://cryptopanic.com/news/14673971/Meta-8;2022.03.24;;;;;;;;
80;14673706;What Can The Bitcoin Price Tell Us About The Mining Hardware Market?;BTC;;;bitcoinmagazine.com;https://cryptopanic.com/news/14673706/What-Can-The-Bitcoin-Price-Tell-Us-About-The-Mining-Hardware-Market;2022.03.24;;;;1;;;;
81;14673712;Михаил Чобанян попросил НБУ открыть биткоин-биржам банковский счет;;;;forklog.com;https://cryptopanic.com/news/14673712/-;2022.03.24;;;;;;;;
82;14673711;Leading crypto trading analyst highlights key resistance level for Solana;SOL;FLOW;;finbold.com;https://cryptopanic.com/news/14673711/Leading-crypto-trading-analyst-highlights-key-resistance-level-for-Solana;2022.03.24;7;5;5;;7;4;5;2
83;14673714;187.5 Million SHIB Burned as SHIB Prints Daily and Weekly Rise;SHIB;;;u.today;https://cryptopanic.com/news/14673714/1875-Million-SHIB-Burned-as-SHIB-Prints-Daily-and-Weekly-Rise;2022.03.24;3;;1;;3;;;
84;14673708;Tax man: India’s new tax policies could prove fatal for crypto industry;;;;cointelegraph.com;https://cryptopanic.com/news/14673708/Tax-man-Indias-new-tax-policies-could-prove-fatal-for-crypto-industry;2022.03.24;;1;;;;2;2;
85;14673702;SEC v. Ripple: SEC’s new filing to redact notes by its own officials draws public ire;XRP;;;ambcrypto.com;https://cryptopanic.com/news/14673702/SEC-v-Ripple-SECs-new-filing-to-redact-notes-by-its-own-officials-draws-public-ire;2022.03.24;;1;;;;1;1;
86;14673657;CME Bitcoin Futures Premium Hits Highest Level Since Early January;BTC;;;coindesk.com;https://cryptopanic.com/news/14673657/CME-Bitcoin-Futures-Premium-Hits-Highest-Level-Since-Early-January;2022.03.24;;;;;;;;
87;14673636;Green ‘light:’ The EU’s approach to crypto balances eco-values with regulatory relevance;BTC;;;cointelegraph.com;https://cryptopanic.com/news/14673636/Green-light-The-EUs-approach-to-crypto-balances-eco-values-with-regulatory-relevance;2022.03.24;1;1;;1;;1;1;
88;14673868;Он уехал в Польшу, взяв только флешку с биткоинами. История одного беженца;;;;incrypted.net;https://cryptopanic.com/news/14673868/post-14673868;2022.03.24;;;;;;;;
89;14673599;Cardano Rallies 16%, Breaking Months-Long Downtrend;ADA;;;cryptobriefing.com;https://cryptopanic.com/news/14673599/Cardano-Rallies-16-Breaking-Months-Long-Downtrend;2022.03.24;32;3;15;6;24;3;4;1
90;14673593;Cosmos Protocol Archway Raises $21M to Provide Developer Rewards;;;;coindesk.com;https://cryptopanic.com/news/14673593/Cosmos-Protocol-Archway-Raises-21M-to-Provide-Developer-Rewards;2022.03.24;1;;1;;;;;
91;14673600;Loopring (LRC) surges following GameStop’s NFT market beta launch;LRC;;;cryptoslate.com;https://cryptopanic.com/news/14673600/Loopring-LRC-surges-following-GameStops-NFT-market-beta-launch;2022.03.24;2;;1;;1;;;
92;14673547;Phi Labs Secures $21M Seed, Led by CoinFund and Hashed;ATOM;;;blockworks.co;https://cryptopanic.com/news/14673547/Phi-Labs-Secures-21M-Seed-Led-by-CoinFund-and-Hashed;2022.03.24;;;;;;;;
93;14673590;Be[In]Crypto Video News Show | XRP and Everything You Need to Know About Ripple;XRP;;;beincrypto.com;https://cryptopanic.com/news/14673590/BeInCrypto-Video-News-Show-XRP-and-Everything-You-Need-to-Know-About-Ripple;2022.03.24;1;;;;1;;;
94;14673594;Unstoppable Domains Hires Execs From Twitch and IBM;;;;coindesk.com;https://cryptopanic.com/news/14673594/Unstoppable-Domains-Hires-Execs-From-Twitch-and-IBM;2022.03.24;3;;1;1;3;;1;
95;14673551;Американский инвестиционный банк Cowen начнет предоставлять крипто-услуги: детали;;;;coinspot.io;https://cryptopanic.com/news/14673551/Cowen-;2022.03.24;;;;;;;;
96;14673561;Tether запустит фонд на 100 млн швейцарских франков в рамках блокчейн-хаба в Лугано;USDT;;;forklog.com;https://cryptopanic.com/news/14673561/Tether-100-;2022.03.24;;;;;;;;
97;14673805;Инструменты Криптана;;;;incrypted.net;https://cryptopanic.com/news/14673805/post-14673805;2022.03.24;;;;;;;;
98;14673548;Ukraine Crypto Fundraiser Wants EU to Investigate Whether Binance Is 'Helping' Russia;;;;coindesk.com;https://cryptopanic.com/news/14673548/Ukraine-Crypto-Fundraiser-Wants-EU-to-Investigate-Whether-Binance-Is-Helping-Russia;2022.03.24;;1;1;1;;1;2;1
99;14673531;Bitcoin Touches $50,000 on OKX;BTC;;;trustnodes.com;https://cryptopanic.com/news/14673531/Bitcoin-Touches-50000-on-OKX;2022.03.24;;;;2;;;1;1
100;14673549;How One Russian-Speaking Crypto Company Is Navigating the War in Ukraine;;;;coindesk.com;https://cryptopanic.com/news/14673549/How-One-Russian-Speaking-Crypto-Company-Is-Navigating-the-War-in-Ukraine;2022.03.24;;1;;;;;;
101;14673550;What Does It Mean to Truly Adopt Bitcoin?;;;;coindesk.com;https://cryptopanic.com/news/14673550/What-Does-It-Mean-to-Truly-Adopt-Bitcoin;2022.03.24;;;;;;;;
102;14673532;XRP Spikes in Whales' Utility, Price Consolidates for Next Move;XRP;;;u.today;https://cryptopanic.com/news/14673532/XRP-Spikes-in-Whales-Utility-Price-Consolidates-for-Next-Move;2022.03.24;6;1;3;;5;;4;3
103;14673523;Qualcomm Sets Up $100M Fund for Metaverse Investments;;;;coindesk.com;https://cryptopanic.com/news/14673523/Qualcomm-Sets-Up-100M-Fund-for-Metaverse-Investments;2022.03.24;;;;;;;;1
104;14673475;Гондурас не планирует идти по пути Сальвадора и признавать биткоин;;;;coinspot.io;https://cryptopanic.com/news/14673475/post-14673475;2022.03.24;;;;;;;;
105;14673713;Robinhood готовит пластиковую карту с криптобонусами;;;;incrypted.net;https://cryptopanic.com/news/14673713/Robinhood;2022.03.24;;;;;;;;
106;14673455;"Bollywood Icon’s Tax Bill; Metaverse Fashion Week Opens";;;;forkast.news;https://cryptopanic.com/news/14673455/Bollywood-Icons-Tax-Bill-Metaverse-Fashion-Week-Opens;2022.03.24;;1;;;;1;1;
107;14673450;Drake Donates $1 Million in Bitcoin to LeBron James Family Foundation;BTC;;;cryptopotato.com;https://cryptopanic.com/news/14673450/Drake-Donates-1-Million-in-Bitcoin-to-LeBron-James-Family-Foundation;2022.03.24;6;1;4;1;6;1;;1
108;14673410;Bitcoin Almost Hits $44,000 With Terra $125 Million BTC Purchase Tempo Up;BTC;USDT;LUNA;newsbtc.com;https://cryptopanic.com/news/14673410/Bitcoin-Almost-Hits-44000-With-Terra-125-Million-BTC-Purchase-Tempo-Up;2022.03.24;2;1;1;1;;1;1;3
109;14673409;Credit Suisse board member argues Bitcoin is not a threat to fiat money or banking sector;BTC;;;finbold.com;https://cryptopanic.com/news/14673409/Credit-Suisse-board-member-argues-Bitcoin-is-not-a-threat-to-fiat-money-or-banking-sector;2022.03.24;23;2;10;4;15;3;4;4
110;14673402;Bitrue Launches BTR as Base Currency With 12 Debut Pairs;;;;bitcoinist.com;https://cryptopanic.com/news/14673402/Bitrue-Launches-BTR-as-Base-Currency-With-12-Debut-Pairs;2022.03.24;;1;;;1;1;1;
111;14673368;Bitcoin Is Empowering Marginalized Communities In Peru;BTC;;;bitcoinmagazine.com;https://cryptopanic.com/news/14673368/Bitcoin-Is-Empowering-Marginalized-Communities-In-Peru;2022.03.24;5;;5;;4;;;2
112;14673401;NVT Signal Breaks out From Downtrend: Bitcoin (BTC) and Ethereum (ETH) on-Chain Analysis;BTC;ETH;;;https://cryptopanic.com/news/14673401/NVT-Signal-Breaks-out-From-Downtrend-Bitcoin-BTC-and-Ethereum-ETH-on-Chain-Analysis;2022.03.24;1;;1;;1;;;1
113;14673376;Лендинговый протокол Bastion провел посевной раунд финансирования;NEAR;;;forklog.com;https://cryptopanic.com/news/14673376/Bastion;2022.03.24;;;;;;;;
114;14673370;Digital currencies could get a boost from the international crisis: BlackRock CEO;;;;cointelegraph.com;https://cryptopanic.com/news/14673370/Digital-currencies-could-get-a-boost-from-the-international-crisis-BlackRock-CEO;2022.03.24;5;;2;;4;;;
115;14673369;BlackRock Looks to Offer Crypto Services as Client Demand Rises: CEO;;;;coindesk.com;https://cryptopanic.com/news/14673369/BlackRock-Looks-to-Offer-Crypto-Services-as-Client-Demand-Rises-CEO;2022.03.24;2;;1;;3;;;
116;14673530;Here’s Where Cardano (ADA) Faces Its Next Big Test, According to Crypto Analyst Benjamin Cowen;BTC;ETH;ADA;dailyhodl.com;https://cryptopanic.com/news/14673530/Heres-Where-Cardano-ADA-Faces-Its-Next-Big-Test-According-to-Crypto-Analyst-Benjamin-Cowen;2022.03.24;;;;;;;1;
