;_id;news_title;first_crypto;second_crypto;third_crypto;source;news_link;publication_date;pos_votes;neg_votes;imp_votes;com_votes;like_votes;dislike_votes;lol_votes;save_votes
28;14724694;Fintechs See Strongest Payments Challenge From Stablecoins and CBDCs, Not Bitcoin: Cowen;;;;coindesk.com;https://cryptopanic.com/news/14724694/Fintechs-See-Strongest-Payments-Challenge-From-Stablecoins-and-CBDCs-Not-Bitcoin-Cowen;2022.03.29;;;;;;;;
29;14724646;FTX Europe in Talks With British Regulators to Expand Into the UK;;;;coindesk.com;https://cryptopanic.com/news/14724646/FTX-Europe-in-Talks-With-British-Regulators-to-Expand-Into-the-UK;2022.03.29;;;;;;;;
30;14724656;$383 Million in BTC Shifted from Gemini to Coinbase After Bitcoin Reaches $48,000;BTC;;;u.today;https://cryptopanic.com/news/14724656/383-Million-in-BTC-Shifted-from-Gemini-to-Coinbase-After-Bitcoin-Reaches-48000;2022.03.29;;;;;;;;
31;14724970;Crypto on the Campaign Trail: Matt West, Matthew Diemer, Tyler Lindholm at Camp Ethereal 2022;;;;decrypt.co;https://cryptopanic.com/news/14724970/Crypto-on-the-Campaign-Trail-Matt-West-Matthew-Diemer-Tyler-Lindholm-at-Camp-Ethereal-2022;2022.03.29;;;;;;;;
32;14724639;Elrond (EGLD) Breaks Out From 97-Day Resistance Line;EGLD;;;beincrypto.com;https://cryptopanic.com/news/14724639/Elrond-EGLD-Breaks-Out-From-97-Day-Resistance-Line;2022.03.29;;;;;;;;
33;14724599;Ethereum Outperforms Bitcoin;BTC;ETH;;trustnodes.com;https://cryptopanic.com/news/14724599/Ethereum-Outperforms-Bitcoin;2022.03.29;;;;1;;;;
34;14724600;A Bored Ape NFT Was Just Sold For $114;ETH;;;zycrypto.com;https://cryptopanic.com/news/14724600/A-Bored-Ape-NFT-Was-Just-Sold-For-114;2022.03.29;;;;2;;;;
35;14724588;MicroStrategy привлекла $205 млн долгового финансирования для покупки биткоина;BTC;;;forklog.com;https://cryptopanic.com/news/14724588/MicroStrategy-205;2022.03.29;;;;;;;;
36;14724554;Billionaire Saylor's MicroStrategy Takes On $205 Million Loan To Buy More Bitcoin As Experts Eye $50,000 Price;BTC;;;forbes.com;https://cryptopanic.com/news/14724554/Billionaire-Saylors-MicroStrategy-Takes-On-205-Million-Loan-To-Buy-More-Bitcoin-As-Experts-Eye-50000-Price;2022.03.29;2;1;1;;3;1;3;
37;14724550;Ethereum NFT Game Sorare Signs Major League Soccer Amid US Expansion;ETH;;;decrypt.co;https://cryptopanic.com/news/14724550/Ethereum-NFT-Game-Sorare-Signs-Major-League-Soccer-Amid-US-Expansion;2022.03.29;;;;;;;;
38;14724552;Terra’s US$10 billion Bitcoin Bet Sends LUNA to Record High;BTC;LUNA;LUNA;forkast.news;https://cryptopanic.com/news/14724552/Terras-US10-billion-Bitcoin-Bet-Sends-LUNA-to-Record-High;2022.03.29;1;;;;;;;
39;14724549;53% of Americans Think Crypto Is the ‘Future of Finance’: Report;ETH;;;cryptobriefing.com;https://cryptopanic.com/news/14724549/53-of-Americans-Think-Crypto-Is-the-Future-of-Finance-Report;2022.03.29;3;;1;2;;;;
40;14724512;Binance Announces Release of Feature That Supports and Converts Almost All Ethereum Tokens;ETH;;;u.today;https://cryptopanic.com/news/14724512/Binance-Announces-Release-of-Feature-That-Supports-and-Converts-Almost-All-Ethereum-Tokens;2022.03.29;2;;;1;;;;
41;14724506;Institutional Volume Towards Crypto Products Highest in Three Months: Report;BTC;;;cryptopotato.com;https://cryptopanic.com/news/14724506/Institutional-Volume-Towards-Crypto-Products-Highest-in-Three-Months-Report;2022.03.29;;;;;;;;
42;14724500;Kitchen table Bitcoin: How should average investors approach crypto?;;;;cointelegraph.com;https://cryptopanic.com/news/14724500/Kitchen-table-Bitcoin-How-should-average-investors-approach-crypto;2022.03.29;;;;;;;;
43;14724466;Bitcoin Weekly Momentum Flips Bullish For First Time In 2022: What This Means;BTC;;;newsbtc.com;https://cryptopanic.com/news/14724466/Bitcoin-Weekly-Momentum-Flips-Bullish-For-First-Time-In-2022-What-This-Means;2022.03.29;;;;;;;;
44;14724501;Blockchain and climate action gets highlighted at MENA Climate Week;;;;cointelegraph.com;https://cryptopanic.com/news/14724501/Blockchain-and-climate-action-gets-highlighted-at-MENA-Climate-Week;2022.03.29;;;;;;;;
45;14724445;Bitcoiners Scoff at Chris Larsen's $5M Campaign to Force a BTC Code Change;BTC;;;coindesk.com;https://cryptopanic.com/news/14724445/Bitcoiners-Scoff-at-Chris-Larsens-5M-Campaign-to-Force-a-BTC-Code-Change;2022.03.29;1;;;;2;;1;
46;14724426;"Mike Novogratz: ""We Certainly See Increased Adoption in Crypto""";;;;u.today;https://cryptopanic.com/news/14724426/Mike-Novogratz-We-Certainly-See-Increased-Adoption-in-Crypto;2022.03.29;;;;;;;;
47;14724654;Кандидат в премьер-министры Канады обещает сделать биткоин национальной валютой;;;;incrypted.net;https://cryptopanic.com/news/14724654/-;2022.03.29;;;;;;;;
48;14724425;Crypto Analyst Predicts 200% Rallies for Three Altcoins, Sets Bullish Target for Bitcoin;BTC;THETA;;dailyhodl.com;https://cryptopanic.com/news/14724425/Crypto-Analyst-Predicts-200-Rallies-for-Three-Altcoins-Sets-Bullish-Target-for-Bitcoin;2022.03.29;;1;;;;;;
49;14724389;Caitlin Long: How JP Morgan Flipped Goldman Sachs in Crypto;;;;decrypt.co;https://cryptopanic.com/news/14724389/Caitlin-Long-How-JP-Morgan-Flipped-Goldman-Sachs-in-Crypto;2022.03.29;;;;;;;;
50;14724348;SHIB loses over 60,000 holders in two weeks as demand for the token dwindles;SHIB;;;finbold.com;https://cryptopanic.com/news/14724348/SHIB-loses-over-60000-holders-in-two-weeks-as-demand-for-the-token-dwindles;2022.03.29;7;3;3;4;4;1;4;1
51;14724351;Три VPN-сервиса предоставили бесплатный доступ к заблокированным в России сайтам;;;;forklog.com;https://cryptopanic.com/news/14724351/VPN-;2022.03.29;1;;;;1;;;
52;14724335;With inflation going through the roof, Sudan’s central bank cautions citizens against using crypto;BTC;;;cointelegraph.com;https://cryptopanic.com/news/14724335/With-inflation-going-through-the-roof-Sudans-central-bank-cautions-citizens-against-using-crypto;2022.03.29;1;1;1;;1;1;1;1
53;14724338;Candidate for Prime Minister of Canada Pays for His Lunch With Bitcoin ($BTC) via Lightning Network;BTC;;;cryptoglobe.com;https://cryptopanic.com/news/14724338/Candidate-for-Prime-Minister-of-Canada-Pays-for-His-Lunch-With-Bitcoin-BTC-via-Lightning-Network;2022.03.29;22;;8;4;22;;2;3
54;14724369;Dubai Attracts Crypto.com, Bybit as Friendly Rules Bear Fruit;;;;coindesk.com;https://cryptopanic.com/news/14724369/Dubai-Attracts-Cryptocom-Bybit-as-Friendly-Rules-Bear-Fruit;2022.03.29;;;;;1;;;
55;14724310;Ripple Spreading Tentacles In New Areas Even As SEC Scores Minor Victory In XRP Lawsuit;XRP;;;zycrypto.com;https://cryptopanic.com/news/14724310/Ripple-Spreading-Tentacles-In-New-Areas-Even-As-SEC-Scores-Minor-Victory-In-XRP-Lawsuit;2022.03.29;8;;5;1;5;;;
56;14724245;Next Earth and CodeCluster Support Web3 Security With CCTF Sponsorship;;;;bitcoinist.com;https://cryptopanic.com/news/14724245/Next-Earth-and-CodeCluster-Support-Web3-Security-With-CCTF-Sponsorship;2022.03.29;;;;;;;;
57;14724294;DA Davidson Cuts Miner Stronghold’s Target by 40% Ahead of Earnings;;;;coindesk.com;https://cryptopanic.com/news/14724294/DA-Davidson-Cuts-Miner-Strongholds-Target-by-40-Ahead-of-Earnings;2022.03.29;;;;;;;;
58;14724248;Polygon Announces New ZK-Proof-Based Identity Solution;MATIC;;;cryptobriefing.com;https://cryptopanic.com/news/14724248/Polygon-Announces-New-ZK-Proof-Based-Identity-Solution;2022.03.29;16;2;8;2;11;1;1;1
59;14724295;Prime Trust, Swan Bitcoin Link Up on Crypto IRA Product;BTC;;;coindesk.com;https://cryptopanic.com/news/14724295/Prime-Trust-Swan-Bitcoin-Link-Up-on-Crypto-IRA-Product;2022.03.29;;;;;;;;
60;14724249;Compound Surges on Plans to Cut Rewards;;;;cryptobriefing.com;https://cryptopanic.com/news/14724249/Compound-Surges-on-Plans-to-Cut-Rewards;2022.03.29;1;;1;;;;;
61;14724186;Prime Trust Launches Beta Program for Crypto IRA;;;;blockworks.co;https://cryptopanic.com/news/14724186/Prime-Trust-Launches-Beta-Program-for-Crypto-IRA;2022.03.29;;;;;;;;
62;14724188;Binance integrates DeFi and CeFi as ‘one-stop shop’ with Bridge 2.0 launch;;;;cryptoslate.com;https://cryptopanic.com/news/14724188/Binance-integrates-DeFi-and-CeFi-as-one-stop-shop-with-Bridge-20-launch;2022.03.29;1;;1;;1;;;
63;14724144;zkLend Raises $5M to Launch Money Market Protocol on StarkNet;;;;cryptobriefing.com;https://cryptopanic.com/news/14724144/zkLend-Raises-5M-to-Launch-Money-Market-Protocol-on-StarkNet;2022.03.29;;;;;;;;
64;14724094;A Guide To Bitcoin Mining Telegram Groups;BTC;;;bitcoinmagazine.com;https://cryptopanic.com/news/14724094/A-Guide-To-Bitcoin-Mining-Telegram-Groups;2022.03.29;;;;;;;;
65;14724097;Вьетнам разработает законодательство для цифровых валют;;;;coinspot.io;https://cryptopanic.com/news/14724097/post-14724097;2022.03.29;;;;;;;;
66;14724095;MicroStrategy Unit Gets $205M Collateral Loan From Silvergate to Buy Bitcoin;BTC;;;coindesk.com;https://cryptopanic.com/news/14724095/MicroStrategy-Unit-Gets-205M-Collateral-Loan-From-Silvergate-to-Buy-Bitcoin;2022.03.29;;;;;;;;
67;14724090;Spot Bitcoin ETF: This firm is considering legal recourse against SEC over the issue;BTC;;;ambcrypto.com;https://cryptopanic.com/news/14724090/Spot-Bitcoin-ETF-This-firm-is-considering-legal-recourse-against-SEC-over-the-issue;2022.03.29;;;;;;;;
68;14724092;Crypto Funds See Largest Inflow This Year, Recouping Recent Losses;;;;beincrypto.com;https://cryptopanic.com/news/14724092/Crypto-Funds-See-Largest-Inflow-This-Year-Recouping-Recent-Losses;2022.03.29;;;;;;;;
69;14724045;Nexo To Allow Investors To Earn Yields on Bored Ape-inspired Token;APE;NEXO;;blockworks.co;https://cryptopanic.com/news/14724045/Nexo-To-Allow-Investors-To-Earn-Yields-on-Bored-Ape-inspired-Token;2022.03.29;1;;1;;1;;;1
70;14724057;TP ICAP предложит хранение криптовалют в партнерстве с BitGo и Komainu;;;;forklog.com;https://cryptopanic.com/news/14724057/TP-ICAP-BitGo-Komainu;2022.03.29;;;;;;;;
71;14724066;Polygon Blockchain Leveraged by Indian State to Issue 65,000 Caste Certificates;MATIC;;;u.today;https://cryptopanic.com/news/14724066/Polygon-Blockchain-Leveraged-by-Indian-State-to-Issue-65000-Caste-Certificates;2022.03.29;8;2;7;2;7;2;5;2
72;14724352;GreenPeace и Ripple требуют поменять код Bitcoin;BTC;;;incrypted.net;https://cryptopanic.com/news/14724352/GreenPeace-Ripple-Bitcoin;2022.03.29;;;;;;;;
73;14724026;Гонконгская фондовая биржа запустит платформу для торговли security-токенами;;;;forklog.com;https://cryptopanic.com/news/14724026/security-;2022.03.29;;;;;;;;
74;14723978;Bitcoin Helps Market Hover Past $2 Trillion As BTC Nears $48,000;BTC;ETH;;newsbtc.com;https://cryptopanic.com/news/14723978/Bitcoin-Helps-Market-Hover-Past-2-Trillion-As-BTC-Nears-48000;2022.03.29;6;;1;;4;;;
75;14723968;Crypto donation startup launches IRS form as US tax season looms;;;;cointelegraph.com;https://cryptopanic.com/news/14723968/Crypto-donation-startup-launches-IRS-form-as-US-tax-season-looms;2022.03.29;;;;;;;;
76;14723977;Школа в Дубае будет принимать оплату за обучение в биткоине и Ethereum;ETH;;;forklog.com;https://cryptopanic.com/news/14723977/Ethereum;2022.03.29;;;;;;;;
77;14723982;MicroStrategy Subsidiary Borrows $205 Million from Silvergate Bank to Buy Bitcoin;BTC;;;u.today;https://cryptopanic.com/news/14723982/MicroStrategy-Subsidiary-Borrows-205-Million-from-Silvergate-Bank-to-Buy-Bitcoin;2022.03.29;2;;1;;2;;;
78;14724017;First Mover Americas: Ether's Net Issuance Points to Supply Squeeze Ahead, Waves Hits Record High;;;;coindesk.com;https://cryptopanic.com/news/14724017/First-Mover-Americas-Ethers-Net-Issuance-Points-to-Supply-Squeeze-Ahead-Waves-Hits-Record-High;2022.03.29;;;;;;;;
79;14723981;MacroStrategy to Buy $200 Million Bitcoin;BTC;;;trustnodes.com;https://cryptopanic.com/news/14723981/MacroStrategy-to-Buy-200-Million-Bitcoin;2022.03.29;2;;;;2;;;
80;14723969;NFT adoption: Tokens take the runway at Metaverse Fashion Week;;;;cointelegraph.com;https://cryptopanic.com/news/14723969/NFT-adoption-Tokens-take-the-runway-at-Metaverse-Fashion-Week;2022.03.29;;;;;;;;
81;14723964;Hedera, Newly EVM-Compatible, Woos DeFi With $155M HBAR Fund;HBAR;;;coindesk.com;https://cryptopanic.com/news/14723964/Hedera-Newly-EVM-Compatible-Woos-DeFi-With-155M-HBAR-Fund;2022.03.29;21;1;9;4;19;1;1;1
82;14723966;Binance Upgrades Blockchain Bridge to Connect DeFi and CeFi;;;;coindesk.com;https://cryptopanic.com/news/14723966/Binance-Upgrades-Blockchain-Bridge-to-Connect-DeFi-and-CeFi;2022.03.29;1;;1;;1;;;
83;14723965;Blockware Solutions Builds 20MW Bitcoin Mining Data Center in Kentucky;BTC;;;coindesk.com;https://cryptopanic.com/news/14723965/Blockware-Solutions-Builds-20MW-Bitcoin-Mining-Data-Center-in-Kentucky;2022.03.29;;1;;;;1;1;
84;14723914;Gaming fintech firm enables Bitcoin tips for streamers;BTC;;;forkast.news;https://cryptopanic.com/news/14723914/Gaming-fintech-firm-enables-Bitcoin-tips-for-streamers;2022.03.29;1;;;1;;;;
85;14723894;Hedera Hashgraph Gets $155M Fund to Drive DeFi Development;HBAR;;;blockworks.co;https://cryptopanic.com/news/14723894/Hedera-Hashgraph-Gets-155M-Fund-to-Drive-DeFi-Development;2022.03.29;5;1;1;;7;1;1;1
86;14723912;ApeCoin is adding over 1,700 new holders on average daily;APE;;;finbold.com;https://cryptopanic.com/news/14723912/ApeCoin-is-adding-over-1700-new-holders-on-average-daily;2022.03.29;2;7;5;7;3;2;5;
87;14723897;Bitcoin hits 2022 high as analyst gives new $80K BTC price target;BTC;;;cointelegraph.com;https://cryptopanic.com/news/14723897/Bitcoin-hits-2022-high-as-analyst-gives-new-80K-BTC-price-target;2022.03.29;1;;1;;2;;;1
88;14723915;В Украине остановили работу ботоферм на 100 000 аккаунтов;;;;forklog.com;https://cryptopanic.com/news/14723915/100-000;2022.03.29;;;;;;;;
89;14723899;Greenpeace Wants Musk, Dorsey to “Clean Up Bitcoin”;BTC;;;cryptobriefing.com;https://cryptopanic.com/news/14723899/Greenpeace-Wants-Musk-Dorsey-to-Clean-Up-Bitcoin;2022.03.29;;2;;3;1;3;3;
90;14723862;U.S. Treasury wants to include crypto in foreign accounts reporting rules;BTC;ETH;;cryptoslate.com;https://cryptopanic.com/news/14723862/US-Treasury-wants-to-include-crypto-in-foreign-accounts-reporting-rules;2022.03.29;1;2;1;1;1;2;2;
91;14723827;Terra (LUNA) hits new all-time high after 100% rebound from 2022 lows — Correction ahead?;LUNA;LUNA;UST;cointelegraph.com;https://cryptopanic.com/news/14723827/Terra-LUNA-hits-new-all-time-high-after-100-rebound-from-2022-lows-Correction-ahead;2022.03.29;1;;;2;;1;;
92;14723821;Минфин США предложил обязать сообщать о зарубежных счетах в криптовалюте;;;;bitnovosti.com;https://cryptopanic.com/news/14723821/post-14723821;2022.03.29;;;;;;;;
93;14723820;RPLR Crosses Into Bullish Territory: BTC On-Chain Analysis;BTC;;;beincrypto.com;https://cryptopanic.com/news/14723820/RPLR-Crosses-Into-Bullish-Territory-BTC-On-Chain-Analysis;2022.03.29;;;;;;;;
94;14723791;"UAE becoming crypto hub; India’s tax bogeyman";BTC;;;forkast.news;https://cryptopanic.com/news/14723791/UAE-becoming-crypto-hub-Indias-tax-bogeyman;2022.03.29;2;;;;2;;;
95;14723823;Delphi Digital Leads $5M Seed Round for Money Market Protocol ZkLend;;;;coindesk.com;https://cryptopanic.com/news/14723823/Delphi-Digital-Leads-5M-Seed-Round-for-Money-Market-Protocol-ZkLend;2022.03.29;;;;;;;;1
96;14724059;Дорогой NFT Bored Ape по ошибке продали за $115;DAI;;;incrypted.net;https://cryptopanic.com/news/14724059/NFT-Bored-Ape-115;2022.03.29;;;;;;;;
97;14723775;Interview: Reimagined Finance, Meet ReFi that Makes DeFi Yields Accessible to All;ETH;;;bitcoinist.com;https://cryptopanic.com/news/14723775/Interview-Reimagined-Finance-Meet-ReFi-that-Makes-DeFi-Yields-Accessible-to-All;2022.03.29;;;;;;;;1
98;14723757;Vietnamese deputy PM calls for building legal framework for digital assets;BTC;;;cointelegraph.com;https://cryptopanic.com/news/14723757/Vietnamese-deputy-PM-calls-for-building-legal-framework-for-digital-assets;2022.03.29;3;;;;1;;;
99;14723738;Двух жителей Волгограда заподозрили в организации нелегального майнинга;;;;forklog.com;https://cryptopanic.com/news/14723738/post-14723738;2022.03.29;;;;;;;;
100;14723734;MAC Cosmetics Releases Keith Haring Polygon NFTs with ConsenSys;MATIC;;;decrypt.co;https://cryptopanic.com/news/14723734/MAC-Cosmetics-Releases-Keith-Haring-Polygon-NFTs-with-ConsenSys;2022.03.29;1;2;2;;3;2;1;
101;14723735;Ethereum Layer-2 DeFi Money Market zkLend Lands $5M Raise;ETH;;;decrypt.co;https://cryptopanic.com/news/14723735/Ethereum-Layer-2-DeFi-Money-Market-zkLend-Lands-5M-Raise;2022.03.29;1;;1;;2;;;
102;14723736;Fnatic, CryptoCom Unveil Blockchain-Powered Membership Program;;;;cryptopotato.com;https://cryptopanic.com/news/14723736/Fnatic-CryptoCom-Unveil-Blockchain-Powered-Membership-Program;2022.03.29;1;;;;1;;;
103;14723662;Vietnam To Prepare Legal Framework Concerning Cryptocurrency Management;;;;ethereumworldnews.com;https://cryptopanic.com/news/14723662/Vietnam-To-Prepare-Legal-Framework-Concerning-Cryptocurrency-Management;2022.03.29;3;;;;1;;;
104;14723690;Hashdex Appoints Ex-21Shares Director Laurent Kssis as Europe Head;;;;coindesk.com;https://cryptopanic.com/news/14723690/Hashdex-Appoints-Ex-21Shares-Director-Laurent-Kssis-as-Europe-Head;2022.03.29;;;;;;;;
105;14723658;Wasabi’s Side Of The Story: Reasons For Blacklisting Certain BTC From CoinJoin;BTC;;;;https://cryptopanic.com/news/14723658/Wasabis-Side-Of-The-Story-Reasons-For-Blacklisting-Certain-BTC-From-CoinJoin;2022.03.29;;;;;;;;1
106;14723668;Japan wants crypto exchanges to block sanctioned Russians, like banks;;;;protos.com;https://cryptopanic.com/news/14723668/Japan-wants-crypto-exchanges-to-block-sanctioned-Russians-like-banks;2022.03.29;1;;;1;1;;;
107;14723670;Mysterious Bitcoin Wallet Accumulates Over $1,300,000,000 in BTC in Just Two Months – Is It Terra (LUNA)?;BTC;LUNA;LUNA;dailyhodl.com;https://cryptopanic.com/news/14723670/Mysterious-Bitcoin-Wallet-Accumulates-Over-1300000000-in-BTC-in-Just-Two-Months-Is-It-Terra-LUNA;2022.03.29;1;;1;1;1;;;1
108;14723659;Bosnian court sides with Bitcoin miner in frozen bank account case;BTC;;;cointelegraph.com;https://cryptopanic.com/news/14723659/Bosnian-court-sides-with-Bitcoin-miner-in-frozen-bank-account-case;2022.03.29;;;;;;;;
109;14723620;Ripple co-founder warns Bitcoin will lose investors’ support until it becomes more eco-friendly;BTC;;;finbold.com;https://cryptopanic.com/news/14723620/Ripple-co-founder-warns-Bitcoin-will-lose-investors-support-until-it-becomes-more-eco-friendly;2022.03.29;5;13;7;12;6;11;16;2
110;14723623;Исследователи обнаружили более 1000 профилей-дипфейков в LinkedIn;;;;forklog.com;https://cryptopanic.com/news/14723623/1000-LinkedIn;2022.03.29;;;;;;;;
111;14723610;India: Probe into crypto exchanges reveals over $10.7 million in tax irregularities;;;;ambcrypto.com;https://cryptopanic.com/news/14723610/India-Probe-into-crypto-exchanges-reveals-over-107-million-in-tax-irregularities;2022.03.29;;;;;;;;1
112;14723611;Ripple Co-Founder and Greenpeace Join Forces to Campaign for a Greener Bitcoin;BTC;;;beincrypto.com;https://cryptopanic.com/news/14723611/Ripple-Co-Founder-and-Greenpeace-Join-Forces-to-Campaign-for-a-Greener-Bitcoin;2022.03.29;4;;2;;6;2;2;1
