;_id;news_title;first_crypto;second_crypto;third_crypto;source;news_link;publication_date;pos_votes;neg_votes;imp_votes;com_votes;like_votes;dislike_votes;lol_votes;save_votes
10;14639185;Hacker Steals Customer Data From Circle, BlockFi, Other Big Crypto Firms;;;;decrypt.co;https://cryptopanic.com/news/14639185/Hacker-Steals-Customer-Data-From-Circle-BlockFi-Other-Big-Crypto-Firms;2022.03.21;;1;1;;;;;
11;14639119;Поставщика криптоданных The TIE оценили в $100 млн;;;;forklog.com;https://cryptopanic.com/news/14639119/The-TIE-100;2022.03.21;;;;;;;;
12;14639117;Goldman Sachs Makes First OTC Crypto Trade on the Derivatives Market;;;;beincrypto.com;https://cryptopanic.com/news/14639117/Goldman-Sachs-Makes-First-OTC-Crypto-Trade-on-the-Derivatives-Market;2022.03.21;1;;;;2;;;
13;14639120;Cardano Records 13% Spike in Total Value Staked Amid Ecosystem Inflows: Details;ADA;;;u.today;https://cryptopanic.com/news/14639120/Cardano-Records-13-Spike-in-Total-Value-Staked-Amid-Ecosystem-Inflows-Details;2022.03.21;17;1;6;2;8;1;1;
14;14639118;RUNE rally: A closer look at THORChain’s new synthetic assets;RUNE;;;cointelegraph.com;https://cryptopanic.com/news/14639118/RUNE-rally-A-closer-look-at-THORChains-new-synthetic-assets;2022.03.21;1;;1;;1;;;
15;14639088;Move over SundaeSwap, Minswap takes top spot as Cardano TVL jumps to $272 million;ADA;;;;https://cryptopanic.com/news/14639088/Move-over-SundaeSwap-Minswap-takes-top-spot-as-Cardano-TVL-jumps-to-272-million;2022.03.21;1;1;;;1;1;1;
16;14639082;Assessing what went behind the latest $600k DeFi exploit;;;;ambcrypto.com;https://cryptopanic.com/news/14639082/Assessing-what-went-behind-the-latest-600k-DeFi-exploit;2022.03.21;;;;;;;;
17;14639035;«Число крипто-транзакций в африканских странах выросло почти на 2500%»,- отчёт;;;;coinspot.io;https://cryptopanic.com/news/14639035/-2500-;2022.03.21;;;;;;;;
18;14639214;FTX создает полностью легальное подразделение в Австралии;;;;incrypted.net;https://cryptopanic.com/news/14639214/FTX;2022.03.21;;;;;;;;
19;14638986;FTX Expands its Global Presence With an Australian Branch;;;;cryptopotato.com;https://cryptopanic.com/news/14638986/FTX-Expands-its-Global-Presence-With-an-Australian-Branch;2022.03.21;;1;;;;1;1;
20;14638982;Terra price signal that preceded an 80% LUNA rally is back;LUNA;LUNA;;cointelegraph.com;https://cryptopanic.com/news/14638982/Terra-price-signal-that-preceded-an-80-LUNA-rally-is-back;2022.03.21;;;;;;;;
21;14638983;Luna token price is soaring, but is the network's growth sustainable?;LUNA;LUNA;;cointelegraph.com;https://cryptopanic.com/news/14638983/Luna-token-price-is-soaring-but-is-the-networks-growth-sustainable;2022.03.21;1;;1;;2;;;
22;14638974;Dispiriting saga of BTC and Bukele as El Salvador struggles with crypto adoption;BTC;;;ambcrypto.com;https://cryptopanic.com/news/14638974/Dispiriting-saga-of-BTC-and-Bukele-as-El-Salvador-struggles-with-crypto-adoption;2022.03.21;2;1;;2;;1;;1
23;14638976;Централизация – враг прав на собственность;;;;bitnovosti.com;https://cryptopanic.com/news/14638976/post-14638976;2022.03.21;;;;;;;;
24;14639013;Energy Companies Venture into Bitcoin Mining with Lucrative Results;BTC;;;beincrypto.com;https://cryptopanic.com/news/14639013/Energy-Companies-Venture-into-Bitcoin-Mining-with-Lucrative-Results;2022.03.21;;;;;;;;
25;14638945;Gemini получила лицензию оператора электронных денег в Ирландии;;;;forklog.com;https://cryptopanic.com/news/14638945/Gemini;2022.03.21;;;;;;;;
26;14638903;DAOs Make This Australian Senator Edgy, Calls Them ‘Existential Threat’ To Tax Base;;;;bitcoinist.com;https://cryptopanic.com/news/14638903/DAOs-Make-This-Australian-Senator-Edgy-Calls-Them-Existential-Threat-To-Tax-Base;2022.03.21;;;;1;1;;;
27;14638914;Elrond Announces Partnership to Access Markets in Over 200 Countries: Details;EGLD;;;u.today;https://cryptopanic.com/news/14638914/Elrond-Announces-Partnership-to-Access-Markets-in-Over-200-Countries-Details;2022.03.21;16;;8;2;11;;3;4
28;14638911;Индия ужесточила правила налогообложения криптотрейдинга;;;;forklog.com;https://cryptopanic.com/news/14638911/post-14638911;2022.03.21;;;;;;;;
29;14638916;Solana Sees Sharp Spike In Development Activity Rate, Indicating A ‘Push To Improve’ Market Position;SOL;FLOW;;zycrypto.com;https://cryptopanic.com/news/14638916/Solana-Sees-Sharp-Spike-In-Development-Activity-Rate-Indicating-A-Push-To-Improve-Market-Position;2022.03.21;9;;4;2;7;;;
30;14638864;Bitcoin ‘could easily see $30K’ with stocks due to 30% drawdown in 2022 — Analyst;BTC;;;cointelegraph.com;https://cryptopanic.com/news/14638864/Bitcoin-could-easily-see-30K-with-stocks-due-to-30-drawdown-in-2022-Analyst;2022.03.21;4;;2;3;2;1;5;
31;14638870;Top Crypto Trader Predicts Rallies for Avalanche (AVAX) and Solana (SOL), Says Ethereum Rivals Look Like Winners;ETH;SOL;AVAX;dailyhodl.com;https://cryptopanic.com/news/14638870/Top-Crypto-Trader-Predicts-Rallies-for-Avalanche-AVAX-and-Solana-SOL-Says-Ethereum-Rivals-Look-Like-Winners;2022.03.21;3;;1;1;2;;;
32;14638843;ApeCoin becomes most-traded coin among Ethereum whales;ETH;APE;;finbold.com;https://cryptopanic.com/news/14638843/ApeCoin-becomes-most-traded-coin-among-Ethereum-whales;2022.03.21;2;3;4;3;3;3;4;1
33;14639060;В Гондурасе могут легализовать биткоин;BTC;;;incrypted.net;https://cryptopanic.com/news/14639060/post-14639060;2022.03.21;;;;;;;;
34;14638807;Global Regulator Puts Ukraine Crypto Transactions Under Scrutiny;;;;beincrypto.com;https://cryptopanic.com/news/14638807/Global-Regulator-Puts-Ukraine-Crypto-Transactions-Under-Scrutiny;2022.03.21;;1;;;;1;1;
35;14638809;Naomi Osaka Becomes Latest FTX 'Ambassador,' Joining Tom Brady and More;;;;coindesk.com;https://cryptopanic.com/news/14638809/Naomi-Osaka-Becomes-Latest-FTX-Ambassador-Joining-Tom-Brady-and-More;2022.03.21;2;;;;2;;1;1
36;14638814;Indian Government Could Be Taxing Crypto As Much as 60%;MATIC;;;ethereumworldnews.com;https://cryptopanic.com/news/14638814/Indian-Government-Could-Be-Taxing-Crypto-As-Much-as-60;2022.03.21;;7;4;1;1;2;2;
37;14638815;Российский суд признал Meta «экстремистской организацией»;;;;forklog.com;https://cryptopanic.com/news/14638815/Meta;2022.03.21;;;;;1;;;
38;14638792;Goldman Sachs Makes Its First Over-the-Counter Crypto Transaction, Here's What It Means;;;;u.today;https://cryptopanic.com/news/14638792/Goldman-Sachs-Makes-Its-First-Over-the-Counter-Crypto-Transaction-Heres-What-It-Means;2022.03.21;2;;1;;;;;1
39;14638739;FTX Opens Up Shop in Australia Amid Regulatory Action;;;;cryptobriefing.com;https://cryptopanic.com/news/14638739/FTX-Opens-Up-Shop-in-Australia-Amid-Regulatory-Action;2022.03.21;;;;;;;;
40;14638749;Hacker Flashloans $600,000 Ape Airdrop;ETH;;;trustnodes.com;https://cryptopanic.com/news/14638749/Hacker-Flashloans-600000-Ape-Airdrop;2022.03.21;;1;;;;1;;
41;14638746;Paris Saint-Germain F.C. ventures into NFTs and the metaverse with trademark filing;;;;finbold.com;https://cryptopanic.com/news/14638746/Paris-Saint-Germain-FC-ventures-into-NFTs-and-the-metaverse-with-trademark-filing;2022.03.21;4;1;5;;3;1;4;1
42;14638732;BofA Initiates Coverage of Silvergate With ‘Buy’ Rating, Sees 50% Potential Upside;;;;coindesk.com;https://cryptopanic.com/news/14638732/BofA-Initiates-Coverage-of-Silvergate-With-Buy-Rating-Sees-50-Potential-Upside;2022.03.21;;;;;;;;
43;14638715;KuCoin: в 2021 году число криптотранзакций в Африке выросло в 15 раз;;;;forklog.com;https://cryptopanic.com/news/14638715/KuCoin-2021-15;2022.03.21;;;;;;;;
44;14638733;Don’t Call It a Comeback: The Unlikely Rise of Home Bitcoin Mining;BTC;;;coindesk.com;https://cryptopanic.com/news/14638733/Dont-Call-It-a-Comeback-The-Unlikely-Rise-of-Home-Bitcoin-Mining;2022.03.21;;;;;;;;
45;14638869;Фермер продает NFT вражеских танков, по желанию можно забрать настоящий;;;;incrypted.net;https://cryptopanic.com/news/14638869/NFT;2022.03.21;;;;;;;;
46;14638674;XRP’s whales and what role they’ll play in the run-up to $1 and higher;XRP;;;ambcrypto.com;https://cryptopanic.com/news/14638674/XRPs-whales-and-what-role-theyll-play-in-the-run-up-to-1-and-higher;2022.03.21;5;;3;;4;;1;
47;14638660;FTX Launches Australian Operations, Expanding Presence: Details;;;;u.today;https://cryptopanic.com/news/14638660/FTX-Launches-Australian-Operations-Expanding-Presence-Details;2022.03.21;1;;2;;2;;2;2
48;14638679;Will Belarus Lure Crypto Miners Amid Sanctions, Russia-Ukraine War?;;;;coindesk.com;https://cryptopanic.com/news/14638679/Will-Belarus-Lure-Crypto-Miners-Amid-Sanctions-Russia-Ukraine-War;2022.03.21;1;;1;;1;;;
49;14638626;Social Media Crypto Advice, Gamification Targeted by Global Standard-Setters at IOSCO;;;;coindesk.com;https://cryptopanic.com/news/14638626/Social-Media-Crypto-Advice-Gamification-Targeted-by-Global-Standard-Setters-at-IOSCO;2022.03.21;;;;;;;;
50;14638629;El Salvador seems to delay its ‘volcano bonds’ launch;BTC;;;cointelegraph.com;https://cryptopanic.com/news/14638629/El-Salvador-seems-to-delay-its-volcano-bonds-launch;2022.03.21;1;;;;1;;;
51;14638625;Podcast: The Future of Play-To-Earn Gaming | Felix Sim and Gabby Dizon;;;;blockworks.co;https://cryptopanic.com/news/14638625/Podcast-The-Future-of-Play-To-Earn-Gaming-Felix-Sim-and-Gabby-Dizon;2022.03.21;;;;;1;;;
52;14638627;First Mover Americas: CME Futures Open Interest Hints at Bitcoin Bottom, Ether Breaks Out;BTC;;;;https://cryptopanic.com/news/14638627/First-Mover-Americas-CME-Futures-Open-Interest-Hints-at-Bitcoin-Bottom-Ether-Breaks-Out;2022.03.21;;;1;;1;;;
53;14638603;Goldman Sachs Commences OTC Crypto Trading;;;;cryptobriefing.com;https://cryptopanic.com/news/14638603/Goldman-Sachs-Commences-OTC-Crypto-Trading;2022.03.21;;;1;;1;;;
54;14638614;Basic Attention Token (BAT) Breaks Out Ending 50-Day Consolidation;BAT;;;beincrypto.com;https://cryptopanic.com/news/14638614/Basic-Attention-Token-BAT-Breaks-Out-Ending-50-Day-Consolidation;2022.03.21;1;;;;;;;
55;14638599;What Does a Crypto Mining Farm Look Like? Striking Photos From Siberia to Spain;;;;coindesk.com;https://cryptopanic.com/news/14638599/What-Does-a-Crypto-Mining-Farm-Look-Like-Striking-Photos-From-Siberia-to-Spain;2022.03.21;;;;;;;;
56;14638571;FTX выйдет на спотовый крипторынок Великобритании после одобрения регулятора;;;;forklog.com;https://cryptopanic.com/news/14638571/FTX;2022.03.21;;;;;;;;
57;14638565;Министерство связи и мультимедиа Малайзии призывает правительство легализовать цифровые активы;;;;coinspot.io;https://cryptopanic.com/news/14638565/post-14638565;2022.03.21;;;;;;;;
58;14638563;Introducing CoinDesk’s Mining Week;;;;coindesk.com;https://cryptopanic.com/news/14638563/Introducing-CoinDesks-Mining-Week;2022.03.21;1;;;;;;;
59;14638564;The TIE Valued at $100M as Data Service Courts Institutional Crypto;;;;coindesk.com;https://cryptopanic.com/news/14638564/The-TIE-Valued-at-100M-as-Data-Service-Courts-Institutional-Crypto;2022.03.21;;1;;;;1;;1
60;14638519;The rise of crypto analytics: Data provider The TIE valued at $100M following Series A;BTC;;;cointelegraph.com;https://cryptopanic.com/news/14638519/The-rise-of-crypto-analytics-Data-provider-The-TIE-valued-at-100M-following-Series-A;2022.03.21;1;1;;;1;1;;
61;14638516;Top-10 Ranked UFC Fighter To Be Paid In Bitcoin;BTC;;;bitcoinmagazine.com;https://cryptopanic.com/news/14638516/Top-10-Ranked-UFC-Fighter-To-Be-Paid-In-Bitcoin;2022.03.21;2;;1;;1;;;1
62;14638605;The Battle For Control Of The Metaverse: Can Open Innovation Outrun Corporate Domination?;;;;forbes.com;https://cryptopanic.com/news/14638605/The-Battle-For-Control-Of-The-Metaverse-Can-Open-Innovation-Outrun-Corporate-Domination;2022.03.21;2;;;;3;;;
63;14638518;Goldman Sachs completes first OTC crypto options trade with Galaxy;BTC;;;cointelegraph.com;https://cryptopanic.com/news/14638518/Goldman-Sachs-completes-first-OTC-crypto-options-trade-with-Galaxy;2022.03.21;4;;1;;3;;;
64;14638520;Indian crypto tax policy to treat each digital asset investment independently;;;;cointelegraph.com;https://cryptopanic.com/news/14638520/Indian-crypto-tax-policy-to-treat-each-digital-asset-investment-independently;2022.03.21;;3;2;1;1;3;5;1
65;14638534;Goldman Sachs и Galaxy Digital провели OTC-сделку с расчетным опционом на биткоин;;;;forklog.com;https://cryptopanic.com/news/14638534/Goldman-Sachs-Galaxy-Digital-OTC-;2022.03.21;;;;;;;;
66;14638716;Украинские крипто-беженцы выбирают Португалию. И вот почему;;;;incrypted.net;https://cryptopanic.com/news/14638716/-;2022.03.21;;;;;;;;
67;14638498;EU vote on Bitcoin mining: What does it mean for the industry?;BTC;;;cointelegraph.com;https://cryptopanic.com/news/14638498/EU-vote-on-Bitcoin-mining-What-does-it-mean-for-the-industry;2022.03.21;2;;1;;2;;;
68;14638496;After Short-Lived Ban, City in Upstate NY Is Still Reckoning With Crypto Miners;;;;coindesk.com;https://cryptopanic.com/news/14638496/After-Short-Lived-Ban-City-in-Upstate-NY-Is-Still-Reckoning-With-Crypto-Miners;2022.03.21;1;;;;;;;
69;14638464;Binance объявила об исключении санкционных банков из P2P-сервиса;;;;bitnovosti.com;https://cryptopanic.com/news/14638464/Binance-P2P-;2022.03.21;;;;;;;;
70;14638497;Goldman Sachs Conducts First Over-the-Counter Crypto Trade With Galaxy;;;;coindesk.com;https://cryptopanic.com/news/14638497/Goldman-Sachs-Conducts-First-Over-the-Counter-Crypto-Trade-With-Galaxy;2022.03.21;5;;2;;3;;;
71;14638468;NFTs Are Playing A Crucial Role In Rebuilding Ukraine;NEAR;;;ethereumworldnews.com;https://cryptopanic.com/news/14638468/NFTs-Are-Playing-A-Crucial-Role-In-Rebuilding-Ukraine;2022.03.21;;1;1;;;1;1;1
72;14638450;"India’s crypto GST plan; Australia’s crypto reforms￼";;;;forkast.news;https://cryptopanic.com/news/14638450/Indias-crypto-GST-plan-Australias-crypto-reforms;2022.03.21;1;1;;;;2;1;
73;14638449;Major banks say customers demand more crypto-related services as interest in digital assets grow;BTC;;;finbold.com;https://cryptopanic.com/news/14638449/Major-banks-say-customers-demand-more-crypto-related-services-as-interest-in-digital-assets-grow;2022.03.21;8;;5;;4;1;2;2
74;14638429;FTX Exchange Targets Australia in Latest Round of Expansion Plans;;;;beincrypto.com;https://cryptopanic.com/news/14638429/FTX-Exchange-Targets-Australia-in-Latest-Round-of-Expansion-Plans;2022.03.21;1;1;1;;1;1;2;1
75;14638430;2 million ETH tokens have been burnt as Merge draws nearer;ETH;;;cryptoslate.com;https://cryptopanic.com/news/14638430/2-million-ETH-tokens-have-been-burnt-as-Merge-draws-nearer;2022.03.21;;;;;1;;;
76;14638406;Internet Academic Claims Crypto Today Is Highly Centralized With A ‘Colonial Mindset’;BTC;ETH;;;https://cryptopanic.com/news/14638406/Internet-Academic-Claims-Crypto-Today-Is-Highly-Centralized-With-A-Colonial-Mindset;2022.03.21;3;3;7;2;6;;;2
77;14638363;В Миннесоте ограничат рекомендательные алгоритмы для защиты детей;;;;forklog.com;https://cryptopanic.com/news/14638363/post-14638363;2022.03.21;;;;;;;;
78;14638400;Avalanche, Ethereum Lead Top 10 Crypto Gains Over Past Week;ETH;AVAX;;decrypt.co;https://cryptopanic.com/news/14638400/Avalanche-Ethereum-Lead-Top-10-Crypto-Gains-Over-Past-Week;2022.03.21;1;;1;;1;;;1
79;14638399;MicroStrategy CEO Michael Saylor Calls Bitcoin ‘The American Dream’;BTC;;;cryptoglobe.com;https://cryptopanic.com/news/14638399/MicroStrategy-CEO-Michael-Saylor-Calls-Bitcoin-The-American-Dream;2022.03.21;4;;2;2;4;;;
80;14638358;As Momentum Returns, Cardano and Ripple Target $1;XRP;ADA;;cryptobriefing.com;https://cryptopanic.com/news/14638358/As-Momentum-Returns-Cardano-and-Ripple-Target-1;2022.03.21;15;2;9;;13;2;3;
81;14638404;CryptoCodex: Serious Bitcoin And Crypto Hack Warning As Apecoin Price Plummets;BTC;APE;;forbes.com;https://cryptopanic.com/news/14638404/CryptoCodex-Serious-Bitcoin-And-Crypto-Hack-Warning-As-Apecoin-Price-Plummets;2022.03.21;;1;1;;;1;1;1
82;14638432;Crypto Analyst Says Hidden Signal in Bitcoin Chart Will Push BTC to All-Time Highs As Bears Get Left Behind;BTC;;;dailyhodl.com;https://cryptopanic.com/news/14638432/Crypto-Analyst-Says-Hidden-Signal-in-Bitcoin-Chart-Will-Push-BTC-to-All-Time-Highs-As-Bears-Get-Left-Behind;2022.03.21;2;1;1;;1;;;
83;14638340;Better Graphics And More Intense Gameplay Promise To Revolutionize Play-To-Earn Gaming;SOL;AXS;;newsbtc.com;https://cryptopanic.com/news/14638340/Better-Graphics-And-More-Intense-Gameplay-Promise-To-Revolutionize-Play-To-Earn-Gaming;2022.03.21;1;;;;1;;;
84;14638334;Data Leak At Unchained Capital, NYDIG, Swan & BlockFi. At The Same Time;BTC;;;bitcoinist.com;https://cryptopanic.com/news/14638334/Data-Leak-At-Unchained-Capital-NYDIG-Swan-BlockFi-At-The-Same-Time;2022.03.21;1;;;;;;;
85;14638312;FTX Debuts Crypto Exchange for Australian Investors;;;;ethereumworldnews.com;https://cryptopanic.com/news/14638312/FTX-Debuts-Crypto-Exchange-for-Australian-Investors;2022.03.21;1;2;1;;1;2;2;2
86;14638314;Интернет-гиганты Китая пересмотрели политику в отношении NFT-платформ;;;;forklog.com;https://cryptopanic.com/news/14638314/-NFT-;2022.03.21;;;;;;;;
87;14638313;Honduras reportedly to officially recognize Bitcoin as legal tender in the coming days;BTC;;;;https://cryptopanic.com/news/14638313/Honduras-reportedly-to-officially-recognize-Bitcoin-as-legal-tender-in-the-coming-days;2022.03.21;57;1;27;10;41;1;2;8
88;14638310;Metaverse To Have A New Lender – The World’s First Crypto-Based Bank;;;;bitcoinist.com;https://cryptopanic.com/news/14638310/Metaverse-To-Have-A-New-Lender-The-Worlds-First-Crypto-Based-Bank;2022.03.21;;1;;1;;2;1;
89;14638274;How xx messenger is Future-Proofing Private Communication;;;;decrypt.co;https://cryptopanic.com/news/14638274/How-xx-messenger-is-Future-Proofing-Private-Communication;2022.03.21;1;;1;;2;;;1
90;14638431;Австралия готовит крипто-законы и контроль над DAO;;;;incrypted.net;https://cryptopanic.com/news/14638431/-DAO;2022.03.21;;;;;;;;
91;14639029;Владельцы NFT из серии Bored Ape Yacht Club получили собственную криптовалюту. Зачем она нужна?;ETH;;;2bitcoins.ru;https://cryptopanic.com/news/14639029/NFT-Bored-Ape-Yacht-Club;2022.03.21;;;;;;;;
92;14638239;Продавцы активизировались после того, как биткоин подскочил выше $42 000;BTC;;;coinspot.io;https://cryptopanic.com/news/14638239/42-000;2022.03.21;;;;;;;;
93;14638243;How to bolster security in a fragmented multi-chain world;;;;forkast.news;https://cryptopanic.com/news/14638243/How-to-bolster-security-in-a-fragmented-multi-chain-world;2022.03.21;1;;;;1;;;2
94;14638269;Binance Smart Chain Tops All-Time High NFT Monthly Sales Volume;BNB;;;beincrypto.com;https://cryptopanic.com/news/14638269/Binance-Smart-Chain-Tops-All-Time-High-NFT-Monthly-Sales-Volume;2022.03.21;1;;;;;;;
95;14638240;Crypto users in Africa grew by 2,500% in 2021: Report;;;;cointelegraph.com;https://cryptopanic.com/news/14638240/Crypto-users-in-Africa-grew-by-2500-in-2021-Report;2022.03.21;7;;3;;4;;1;2
96;14638215;Что такое Symbiosis Finance?;ETH;USDT;BNB;forklog.com;https://cryptopanic.com/news/14638215/Symbiosis-Finance;2022.03.21;;;;;;;;
97;14638207;Traders Bet on Ether Staking After Eth 2.0 Upgrade;;;;coindesk.com;https://cryptopanic.com/news/14638207/Traders-Bet-on-Ether-Staking-After-Eth-20-Upgrade;2022.03.21;3;;1;;2;;;
98;14638280;Ethereum Competitors Terra (LUNA), Solana (SOL) and Avalanche (AVAX) on the Cusp of Breakouts: Crypto Analyst;ETH;LUNA;LUNA;dailyhodl.com;https://cryptopanic.com/news/14638280/Ethereum-Competitors-Terra-LUNA-Solana-SOL-and-Avalanche-AVAX-on-the-Cusp-of-Breakouts-Crypto-Analyst;2022.03.21;4;;1;;2;;;
99;14638197;Aвcтpaлия aктивнo paбoтaeт нaд внeдpeниeм кpиптopeгулиpoвaния;;;;bitnovosti.com;https://cryptopanic.com/news/14638197/Acpa-ao-paoae-a-epee-popepoa;2022.03.21;;;;;;;;
100;14638177;Tether unique addresses hint huge move is imminent for crypto as BTC hovers at $41k;BTC;USDT;;finbold.com;https://cryptopanic.com/news/14638177/Tether-unique-addresses-hint-huge-move-is-imminent-for-crypto-as-BTC-hovers-at-41k;2022.03.21;10;1;5;;6;;;
101;14638171;Turning losses to wins: How a Ponzi victim became a crypto evangelist;BTC;;;cointelegraph.com;https://cryptopanic.com/news/14638171/Turning-losses-to-wins-How-a-Ponzi-victim-became-a-crypto-evangelist;2022.03.21;1;;;;;;;
102;14638175;Nearly $6 Billion in ETH Burned as Ethereum 2.0 Edges Closer;ETH;;;decrypt.co;https://cryptopanic.com/news/14638175/Nearly-6-Billion-in-ETH-Burned-as-Ethereum-20-Edges-Closer;2022.03.21;3;;1;;2;;1;
103;14638152;FTX Continues Global Expansion, Creates Unit in Australia;;;;coindesk.com;https://cryptopanic.com/news/14638152/FTX-Continues-Global-Expansion-Creates-Unit-in-Australia;2022.03.21;1;1;;1;;1;;
104;14638141;В правительстве Малайзии призвали легализовать использование криптовалют;;;;forklog.com;https://cryptopanic.com/news/14638141/post-14638141;2022.03.21;;;;;;;;
105;14638144;$5.7 Billion Ethereum Already Burned with $6 Million Being Removed from Market Daily;ETH;;;u.today;https://cryptopanic.com/news/14638144/57-Billion-Ethereum-Already-Burned-with-6-Million-Being-Removed-from-Market-Daily;2022.03.21;1;;;;;;;
106;14638124;3.7 Trillion SHIB Lands in Whale's Wallet After Massive Purchase: Details;ETH;SHIB;;u.today;https://cryptopanic.com/news/14638124/37-Trillion-SHIB-Lands-in-Whales-Wallet-After-Massive-Purchase-Details;2022.03.21;3;1;;;2;1;1;
107;14638148;India to Classify Cryptocurrencies as Goods and Services Under Latest Tax Proposal;;;;beincrypto.com;https://cryptopanic.com/news/14638148/India-to-Classify-Cryptocurrencies-as-Goods-and-Services-Under-Latest-Tax-Proposal;2022.03.21;2;2;2;1;3;2;3;
108;14638079;Australia Seeks Licensing of Crypto Exchanges Via Digital Services Act;;;;blockworks.co;https://cryptopanic.com/news/14638079/Australia-Seeks-Licensing-of-Crypto-Exchanges-Via-Digital-Services-Act;2022.03.21;4;;;;2;;;
109;14638198;Как протолкнуть и отменить транзакцию;;;;incrypted.net;https://cryptopanic.com/news/14638198/post-14638198;2022.03.21;;;;;;;;
110;14638178;Журнал Time внедрил платежи APECOIN и вывел Бутерина на обложку;APE;;;incrypted.net;https://cryptopanic.com/news/14638178/Time-APECOIN;2022.03.21;;;;;;;;
111;14637158;Market Watch: Bitcoin Fails at $42K, Ethereum Classic Surges 50% Weekly;BTC;ETH;ETC;cryptopotato.com;https://cryptopanic.com/news/14637158/Market-Watch-Bitcoin-Fails-at-42K-Ethereum-Classic-Surges-50-Weekly;2022.03.21;2;;1;1;2;;;
112;14636943;Chinese internet giants remove NFT platforms fearing gov‘t crackdown;;;;cointelegraph.com;https://cryptopanic.com/news/14636943/Chinese-internet-giants-remove-NFT-platforms-fearing-govt-crackdown;2022.03.21;;1;;1;;1;2;
113;14636947;Журнал TIME начнет принимать ApeCoin в оплату за подписку;APE;;;forklog.com;https://cryptopanic.com/news/14636947/TIME-ApeCoin;2022.03.21;;;;;;;;
114;14636965;Billionaire Chamath Palihapitiya Unveils Market Forecast, Says Stocks and Crypto Assets Are in Midst of a ‘Melt-Up’;NEAR;;;dailyhodl.com;https://cryptopanic.com/news/14636965/Billionaire-Chamath-Palihapitiya-Unveils-Market-Forecast-Says-Stocks-and-Crypto-Assets-Are-in-Midst-of-a-Melt-Up;2022.03.21;1;1;2;;1;;;
115;14638142;Как сохранить деньги?;;;;incrypted.net;https://cryptopanic.com/news/14638142/post-14638142;2022.03.21;;;;;;;;
116;14636442;Инвесторы начали выходить из токена Shiba Inu;SHIB;;;coinspot.io;https://cryptopanic.com/news/14636442/Shiba-Inu;2022.03.21;;;;;;;;
117;14636658;Coin Bureau: Despite Price Dip, Fantom’s ($FTM) Fundamentals Look ‘Extremely Strong’;ETH;FTM;;cryptoglobe.com;https://cryptopanic.com/news/14636658/Coin-Bureau-Despite-Price-Dip-Fantoms-FTM-Fundamentals-Look-Extremely-Strong;2022.03.21;11;;4;5;5;;;
118;14636455;Джозеф Любин: мы все еще на ранней стадии перехода на Web 3.0;ETH;;;forklog.com;https://cryptopanic.com/news/14636455/Web-30;2022.03.21;;;;;;;;
