;_id;news_title;first_crypto;second_crypto;third_crypto;source;news_link;publication_date;pos_votes;neg_votes;imp_votes;com_votes;like_votes;dislike_votes;lol_votes;save_votes
19;14750815;EU Parliament approves rules targeting transfers to unhosted crypto wallets;;;;theblockcrypto.com;https://cryptopanic.com/news/14750815/EU-Parliament-approves-rules-targeting-transfers-to-unhosted-crypto-wallets;2022.03.31;1;30;15;12;2;17;3;4
20;14750814;What a week in the New Earth Metaverse: Next Earth will be Listed on a Centralized Exchange;;;;newsbtc.com;https://cryptopanic.com/news/14750814/What-a-week-in-the-New-Earth-Metaverse-Next-Earth-will-be-Listed-on-a-Centralized-Exchange;2022.03.31;;;;1;;;;
21;14750803;Galaxy Digital Tweaks BitGo Purchase Terms as It Awaits SEC Action;;;;coindesk.com;https://cryptopanic.com/news/14750803/Galaxy-Digital-Tweaks-BitGo-Purchase-Terms-as-It-Awaits-SEC-Action;2022.03.31;;;;;;;;
22;14750802;EU Parliament Committees Vote To Crack Down on Crypto Transfers;;;;blockworks.co;https://cryptopanic.com/news/14750802/EU-Parliament-Committees-Vote-To-Crack-Down-on-Crypto-Transfers;2022.03.31;;3;2;;;;;
23;14750798;LOOKS like the near-term was good, but here’s what coming;;;;ambcrypto.com;https://cryptopanic.com/news/14750798/LOOKS-like-the-near-term-was-good-but-heres-what-coming;2022.03.31;;;;;;;;
24;14750804;Crypto Should Disrupt Current Anti-Money Laundering Practices, Not Adopt Them;;;;coindesk.com;https://cryptopanic.com/news/14750804/Crypto-Should-Disrupt-Current-Anti-Money-Laundering-Practices-Not-Adopt-Them;2022.03.31;;;;;;;;
25;14750755;Hot Metaverse Token, NXTT, Listing on a Centralized Exchange;;;;bitcoinist.com;https://cryptopanic.com/news/14750755/Hot-Metaverse-Token-NXTT-Listing-on-a-Centralized-Exchange;2022.03.31;;;;;1;;;
26;14750724;Nothing Grows as Fast as Cryptocurrency: Kyrgyzstan Deputy of the Parliament;BTC;;;cryptopotato.com;https://cryptopanic.com/news/14750724/Nothing-Grows-as-Fast-as-Cryptocurrency-Kyrgyzstan-Deputy-of-the-Parliament;2022.03.31;;;;;1;;;
27;14750730;Binance Becomes Grammys' Official Sponsor;;;;u.today;https://cryptopanic.com/news/14750730/Binance-Becomes-Grammys-Official-Sponsor;2022.03.31;1;;1;;1;;;
28;14750676;Majority of Professional Investors Expect Crypto to Become Mainstream, Survey Reveals;;;;beincrypto.com;https://cryptopanic.com/news/14750676/Majority-of-Professional-Investors-Expect-Crypto-to-Become-Mainstream-Survey-Reveals;2022.03.31;1;;1;1;1;;;
29;14750630;Ola Finance Exploited for $3.6M in Re-Entrancy Attack;;;;coindesk.com;https://cryptopanic.com/news/14750630/Ola-Finance-Exploited-for-36M-in-Re-Entrancy-Attack;2022.03.31;;1;;;;1;;
30;14750600;Blockchain.com now supports Unstoppable Domains’ NFT usernames;;;;cryptoslate.com;https://cryptopanic.com/news/14750600/Blockchaincom-now-supports-Unstoppable-Domains-NFT-usernames;2022.03.31;1;;1;;1;;;1
31;14750564;Japan central bank tells G7 to figure out how to regulate crypto — fast;;;;protos.com;https://cryptopanic.com/news/14750564/Japan-central-bank-tells-G7-to-figure-out-how-to-regulate-crypto-fast;2022.03.31;7;4;2;1;3;4;6;
32;14750548;Basic Threat Modeling For Bitcoin Mining At Home;BTC;;;bitcoinmagazine.com;https://cryptopanic.com/news/14750548/Basic-Threat-Modeling-For-Bitcoin-Mining-At-Home;2022.03.31;2;;;;;;;
33;14750522;Оператор платформы Socios запустил тестнет блокчейна Chiliz Chain 2.0;ETH;BNB;CHZ;forklog.com;https://cryptopanic.com/news/14750522/Socios-Chiliz-Chain-20;2022.03.31;;;;;;;;
34;14750546;Ankr (ANKR) Initiates Trend Reversal With Bullish Candlestick;;;;beincrypto.com;https://cryptopanic.com/news/14750546/Ankr-ANKR-Initiates-Trend-Reversal-With-Bullish-Candlestick;2022.03.31;1;1;;;;1;1;
35;14750480;FTX derivatives proposal takes center stage at Congressional hearing with CFTC chairman;;;;theblockcrypto.com;https://cryptopanic.com/news/14750480/FTX-derivatives-proposal-takes-center-stage-at-Congressional-hearing-with-CFTC-chairman;2022.03.31;;;;;1;1;2;
36;14750482;Dogecoin Creator Proposes Radical Shift Likely To Position DOGE For Immense Success;DOGE;;;zycrypto.com;https://cryptopanic.com/news/14750482/Dogecoin-Creator-Proposes-Radical-Shift-Likely-To-Position-DOGE-For-Immense-Success;2022.03.31;18;2;8;1;12;3;4;
37;14750428;Axie Infinity Delays Origin Game Launch Due to Ronin Hack;AXS;;;cryptopotato.com;https://cryptopanic.com/news/14750428/Axie-Infinity-Delays-Origin-Game-Launch-Due-to-Ronin-Hack;2022.03.31;1;4;3;;1;1;4;1
38;14750434;Will Strike Announce A Partnership With Apple At Bitcoin 2022? Here’s The 411;BTC;ETH;;newsbtc.com;https://cryptopanic.com/news/14750434/Will-Strike-Announce-A-Partnership-With-Apple-At-Bitcoin-2022-Heres-The-411;2022.03.31;2;;1;;1;;;1
39;14750420;The UK Wants to Regulate Crypto: Here's What That Could Look Like;;;;coindesk.com;https://cryptopanic.com/news/14750420/The-UK-Wants-to-Regulate-Crypto-Heres-What-That-Could-Look-Like;2022.03.31;;2;1;;;3;3;1
40;14750427;Bitcoin Exchange Blockchain.com Allowing NFT Usernames for Its 82 Million Wallets;BTC;;;decrypt.co;https://cryptopanic.com/news/14750427/Bitcoin-Exchange-Blockchaincom-Allowing-NFT-Usernames-for-Its-82-Million-Wallets;2022.03.31;2;;1;;;;;
41;14750367;IMF warns Russian sanctions could boost use of crypto and erode dollar’s supremacy;;;;finbold.com;https://cryptopanic.com/news/14750367/IMF-warns-Russian-sanctions-could-boost-use-of-crypto-and-erode-dollars-supremacy;2022.03.31;30;1;16;12;22;1;6;4
42;14750371;DeFi-проект 1inch запустил мобильный кошелек для устройств на Android;BNB;;;forklog.com;https://cryptopanic.com/news/14750371/DeFi-1inch-Android;2022.03.31;;;;;;;;
43;14750407;Entity Adjusted Dormancy Flow Gives Bullish Signal: Bitcoin (BTC) On-Chain Analysis;BTC;FLOW;;beincrypto.com;https://cryptopanic.com/news/14750407/Entity-Adjusted-Dormancy-Flow-Gives-Bullish-Signal-Bitcoin-BTC-On-Chain-Analysis;2022.03.31;2;;1;;1;;;
44;14750421;DeFi Portal 1inch Launches Wallet App on Android;;;;coindesk.com;https://cryptopanic.com/news/14750421/DeFi-Portal-1inch-Launches-Wallet-App-on-Android;2022.03.31;;;;;;;;
45;14750347;Ted Cruz’s Senate Bill on CBDCs Replicates January House Proposal;;;;blockworks.co;https://cryptopanic.com/news/14750347/Ted-Cruzs-Senate-Bill-on-CBDCs-Replicates-January-House-Proposal;2022.03.31;1;;;;;;;
46;14750350;Bitcoin suddenly dives to $46K as attention focuses on large CME futures gaps;BTC;;;cointelegraph.com;https://cryptopanic.com/news/14750350/Bitcoin-suddenly-dives-to-46K-as-attention-focuses-on-large-CME-futures-gaps;2022.03.31;1;3;1;2;2;1;;
47;14750284;Ola Finance, Voltage Finance Hacked for $4 Million: Details;;;;u.today;https://cryptopanic.com/news/14750284/Ola-Finance-Voltage-Finance-Hacked-for-4-Million-Details;2022.03.31;;1;;;;1;1;
48;14750282;Why Bitcoin Uses Energy;BTC;;;forbes.com;https://cryptopanic.com/news/14750282/Why-Bitcoin-Uses-Energy;2022.03.31;1;;;;1;;;
49;14750525;Bitcoin Will Continue To Outperform Stock Market, Says Bloomberg Intelligence Analyst Mike McGlone – Here’s Why;BTC;;;dailyhodl.com;https://cryptopanic.com/news/14750525/Bitcoin-Will-Continue-To-Outperform-Stock-Market-Says-Bloomberg-Intelligence-Analyst-Mike-McGlone-Heres-Why;2022.03.31;;;;;;;;
50;14750274;Blockchain.com Hits $14 Billion Valuation Following Lightspeed-Led Funding Round;;;;beincrypto.com;https://cryptopanic.com/news/14750274/Blockchaincom-Hits-14-Billion-Valuation-Following-Lightspeed-Led-Funding-Round;2022.03.31;1;;1;;1;;;
51;14750240;В Минфине РФ заявили о бессмысленности запрета бытового майнинга;;;;forklog.com;https://cryptopanic.com/news/14750240/post-14750240;2022.03.31;;;;;1;;;
52;14750278;Binance Is Sponsoring the Grammys This Year;;;;coindesk.com;https://cryptopanic.com/news/14750278/Binance-Is-Sponsoring-the-Grammys-This-Year;2022.03.31;1;;;1;2;;;
53;14750230;Russia Sanctions Could Spur Use of Crypto: IMF's Gopinath;;;;coindesk.com;https://cryptopanic.com/news/14750230/Russia-Sanctions-Could-Spur-Use-of-Crypto-IMFs-Gopinath;2022.03.31;1;;;;1;;;
54;14750235;Luna Foundation Guard Has Purchased Over $1.4 Billion in Bitcoin ($BTC) for $UST Reserve;BTC;LUNA;LUNA;cryptoglobe.com;https://cryptopanic.com/news/14750235/Luna-Foundation-Guard-Has-Purchased-Over-14-Billion-in-Bitcoin-BTC-for-UST-Reserve;2022.03.31;2;;1;;2;;;1
55;14750203;Binance стала партнером ежегодной музыкальной премии «Грэмми»;;;;forklog.com;https://cryptopanic.com/news/14750203/Binance;2022.03.31;;;;;;;;
56;14750478;Shiba Inu готовит к запуску собственную метавселенную – SHIB: The Metaverse;ETH;SHIB;;incrypted.net;https://cryptopanic.com/news/14750478/Shiba-Inu-SHIB-The-Metaverse;2022.03.31;;;;;;;;
57;14750138;Seven common mistakes crypto investors and traders make;BTC;;;cointelegraph.com;https://cryptopanic.com/news/14750138/Seven-common-mistakes-crypto-investors-and-traders-make;2022.03.31;;;;;1;;;1
58;14750155;СМИ: BitMEX отказалась от поглощения банка Bankhaus von der Heydt;;;;;https://cryptopanic.com/news/14750155/BitMEX-Bankhaus-von-der-Heydt;2022.03.31;;;;;;;;
59;14750432;Мобильный кошелек 1inch Wallet получил версию для Android;;;;incrypted.net;https://cryptopanic.com/news/14750432/1inch-Wallet-Android;2022.03.31;;;;;;;;
60;14750092;Alpha Venture DAO Transforms Web3 Project Incubation Through Community Focus;LUNA;LUNA;UST;newsbtc.com;https://cryptopanic.com/news/14750092/Alpha-Venture-DAO-Transforms-Web3-Project-Incubation-Through-Community-Focus;2022.03.31;;;;;;;;
61;14750135;Alpha Finance Lab Launches Alpha Venture DAO To Support And Advance Web3 Innovation Efforts;;;;bitcoinist.com;https://cryptopanic.com/news/14750135/Alpha-Finance-Lab-Launches-Alpha-Venture-DAO-To-Support-And-Advance-Web3-Innovation-Efforts;2022.03.31;;;;;;;;
62;14750157;Binance announces web3 partnership with Grammy organization;;;;theblockcrypto.com;https://cryptopanic.com/news/14750157/Binance-announces-web3-partnership-with-Grammy-organization;2022.03.31;2;;2;;3;;;1
63;14750136;A16z Leads $4.8M Round for P2E Gaming Startup Battlebound;;;;coindesk.com;https://cryptopanic.com/news/14750136/A16z-Leads-48M-Round-for-P2E-Gaming-Startup-Battlebound;2022.03.31;;;;;;;;1
64;14750139;Binance becomes official crypto exchange partner of 64th Grammy Awards;;;;cointelegraph.com;https://cryptopanic.com/news/14750139/Binance-becomes-official-crypto-exchange-partner-of-64th-Grammy-Awards;2022.03.31;2;;1;;2;;;2
65;14750091;Binance signs on as Grammys’ official crypto exchange partner;;;;forkast.news;https://cryptopanic.com/news/14750091/Binance-signs-on-as-Grammys-official-crypto-exchange-partner;2022.03.31;1;;1;;3;;;1
66;14750095;Stocks Down, Oil Falls, Bitcoin and Gold Slightly Rise;BTC;;;trustnodes.com;https://cryptopanic.com/news/14750095/Stocks-Down-Oil-Falls-Bitcoin-and-Gold-Slightly-Rise;2022.03.31;;;;;;;;1
67;14750083;WeChat Bans Multiple Accounts Associated With NFTs Trading;;;;bitcoinist.com;https://cryptopanic.com/news/14750083/WeChat-Bans-Multiple-Accounts-Associated-With-NFTs-Trading;2022.03.31;;1;;;;1;1;
68;14750058;Ola Finance on Fuse Network suffers $3.6 million hack;;;;theblockcrypto.com;https://cryptopanic.com/news/14750058/Ola-Finance-on-Fuse-Network-suffers-36-million-hack;2022.03.31;;14;7;4;2;2;4;1
69;14750055;BitMEX CEO, CFO's Bid for German Bank Fails: Report;;;;coindesk.com;https://cryptopanic.com/news/14750055/BitMEX-CEO-CFOs-Bid-for-German-Bank-Fails-Report;2022.03.31;;;;;;;;
70;14750056;Binance открыла более 100 вакансий для работы в Дубае;;;;forklog.com;https://cryptopanic.com/news/14750056/Binance-100;2022.03.31;;;;;;;;
71;14750060;Shiba Inu Teases a Year Full of Other Surprises, Here Are Its Plans for Development;SHIB;;;;https://cryptopanic.com/news/14750060/Shiba-Inu-Teases-a-Year-Full-of-Other-Surprises-Here-Are-Its-Plans-for-Development;2022.03.31;12;3;5;4;8;1;3;2
72;14749998;Crypto community bets Cardano to trade at $1.35 by April 30;ADA;;;finbold.com;https://cryptopanic.com/news/14749998/Crypto-community-bets-Cardano-to-trade-at-135-by-April-30;2022.03.31;17;5;12;;19;4;2;3
73;14749999;Dogecoin could advance towards $0.21 ‘with no hesitation,’ says crypto trading expert;DOGE;;;finbold.com;https://cryptopanic.com/news/14749999/Dogecoin-could-advance-towards-021-with-no-hesitation-says-crypto-trading-expert;2022.03.31;6;;5;;8;;;1
74;14751042;Сооснователь Ripple предложил перевести Биткоин на Proof-of-Stake. Криптосообщество раскритиковало идею;BTC;XRP;;2bitcoins.ru;https://cryptopanic.com/news/14751042/Ripple-Proof-of-Stake;2022.03.31;;;;;;;;
75;14750014;Biden Executive Order, Ukraine War Present US Lawmakers an Unprecedented Crypto Learning Opportunity;;;;coindesk.com;https://cryptopanic.com/news/14750014/Biden-Executive-Order-Ukraine-War-Present-US-Lawmakers-an-Unprecedented-Crypto-Learning-Opportunity;2022.03.31;1;;;;;;;
76;14749968;Kraken Exchange Integrates Bitcoin’s Lightning Network;BTC;;;;https://cryptopanic.com/news/14749968/Kraken-Exchange-Integrates-Bitcoins-Lightning-Network;2022.03.31;9;;5;;5;;1;1
77;14750015;First Mover Americas: Ether-Bitcoin Ratio on Track for Monthly Gain;;;;coindesk.com;https://cryptopanic.com/news/14750015/First-Mover-Americas-Ether-Bitcoin-Ratio-on-Track-for-Monthly-Gain;2022.03.31;1;;1;;1;;1;
78;14749947;Токен SHIB за неделю подскочил почти на 15%;SHIB;;;coinspot.io;https://cryptopanic.com/news/14749947/SHIB-15;2022.03.31;;;;;;;;
79;14749969;EU Parliament Passes Privacy-Busting Crypto Rules Despite Industry Criticism;;;;coindesk.com;https://cryptopanic.com/news/14749969/EU-Parliament-Passes-Privacy-Busting-Crypto-Rules-Despite-Industry-Criticism;2022.03.31;;6;2;1;;4;;1
80;14750722;Resale is Banned Says Chinese Social Network WeChat After Banning NFT Accounts;;;;ethereumworldnews.com;https://cryptopanic.com/news/14750722/Resale-is-Banned-Says-Chinese-Social-Network-WeChat-After-Banning-NFT-Accounts;2022.03.31;;;;;;;;
81;14750204;Samsung и Nifty Gateway разрабатывают “первую в мире” Smart TV NFT-платформу;;;;incrypted.net;https://cryptopanic.com/news/14750204/Samsung-Nifty-Gateway-Smart-TV-NFT-;2022.03.31;;;;;;;;
82;14749970;Fed’s Preferred Inflation Gauge Up 6.4% in February to Four-Decade High;BTC;;;coindesk.com;https://cryptopanic.com/news/14749970/Feds-Preferred-Inflation-Gauge-Up-64-in-February-to-Four-Decade-High;2022.03.31;;;;;;;;
83;14749888;India’s 30% Crypto Tax Law To Come Into Effect From April 1, 2022;;;;ethereumworldnews.com;https://cryptopanic.com/news/14749888/Indias-30-Crypto-Tax-Law-To-Come-Into-Effect-From-April-1-2022;2022.03.31;3;7;3;;;3;1;
84;14749874;Zilliqa's 'metaverse' debut pumps ZIL price 350% in just five days — Selloff ahead?;ZIL;;;cointelegraph.com;https://cryptopanic.com/news/14749874/Zilliqas-metaverse-debut-pumps-ZIL-price-350-in-just-five-days-Selloff-ahead;2022.03.31;1;1;1;3;1;;1;1
85;14749837;Azuki NFTs Doubled in Price. Then Holders Got an Airdrop;;;;cryptobriefing.com;https://cryptopanic.com/news/14749837/Azuki-NFTs-Doubled-in-Price-Then-Holders-Got-an-Airdrop;2022.03.31;;1;;;;;;
86;14749933;BNY Mellon to Custody Assets Backing Circle's USDC Stablecoin;USDC;;;coindesk.com;https://cryptopanic.com/news/14749933/BNY-Mellon-to-Custody-Assets-Backing-Circles-USDC-Stablecoin;2022.03.31;;;;;;;;1
87;14749862;CleanSpark inks deal to expand Texas mining capacity by up to 500 megawatts;BTC;;;theblockcrypto.com;https://cryptopanic.com/news/14749862/CleanSpark-inks-deal-to-expand-Texas-mining-capacity-by-up-to-500-megawatts;2022.03.31;;;;;;;;
88;14749857;NEAR Protocol (NEAR) Retraces Half Its Jan Drop;NEAR;;;beincrypto.com;https://cryptopanic.com/news/14749857/NEAR-Protocol-NEAR-Retraces-Half-Its-Jan-Drop;2022.03.31;1;;1;;1;;;1
89;14749934;CleanSpark Aims to Be Among Top Bitcoin Miners With Up to 500MW Expansion;BTC;;;coindesk.com;https://cryptopanic.com/news/14749934/CleanSpark-Aims-to-Be-Among-Top-Bitcoin-Miners-With-Up-to-500MW-Expansion;2022.03.31;;;;;;;;
90;14749803;В ЕС напомнили об угрозе криптовалют для финансовой стабильности;;;;forklog.com;https://cryptopanic.com/news/14749803/post-14749803;2022.03.31;;;;;1;;;
91;14749782;The Growing Digital Asset Lifeline in Ukraine;;;;coindesk.com;https://cryptopanic.com/news/14749782/The-Growing-Digital-Asset-Lifeline-in-Ukraine;2022.03.31;1;;;;1;;;
92;14749772;A complete career timeline of Binance’s billionaire chief Changpeng Zhao;;;;protos.com;https://cryptopanic.com/news/14749772/A-complete-career-timeline-of-Binances-billionaire-chief-Changpeng-Zhao;2022.03.31;;;;;;;;
93;14749743;Solana’s SOL Highest Gainer Among Major Cryptos as Bitcoin Holds $47K;BTC;SOL;;coindesk.com;https://cryptopanic.com/news/14749743/Solanas-SOL-Highest-Gainer-Among-Major-Cryptos-as-Bitcoin-Holds-47K;2022.03.31;31;1;6;3;23;2;2;1
94;14749722;Arweave or Filecoin? Here’s the clear winner of decentralized storage war;FIL;AR;;ambcrypto.com;https://cryptopanic.com/news/14749722/Arweave-or-Filecoin-Heres-the-clear-winner-of-decentralized-storage-war;2022.03.31;;;;;1;;;
95;14749688;"China’s WeChat bans NFT accounts; Zilliqa token soars";ZIL;;;forkast.news;https://cryptopanic.com/news/14749688/Chinas-WeChat-bans-NFT-accounts-Zilliqa-token-soars;2022.03.31;2;;;;3;;1;
96;14749665;Могут ли ончейн-индикаторы прогнозировать максимумы и минимумы?;;;;bitnovosti.com;https://cryptopanic.com/news/14749665/-;2022.03.31;;;;;;;;
97;14749935;Рыночная стоимость биржи Blockchain.com выросла до 14 млрд долларов после нового раунда финансирования;;;;incrypted.net;https://cryptopanic.com/news/14749935/Blockchaincom-14;2022.03.31;;;;;;;;
98;14749654;BitMEX’s planned acquisition of Bankhaus von der Heydt falls through;;;;theblockcrypto.com;https://cryptopanic.com/news/14749654/BitMEXs-planned-acquisition-of-Bankhaus-von-der-Heydt-falls-through;2022.03.31;;1;;;1;1;1;
99;14749614;Bloomberg сообщил о получении хакерами данных пользователей Apple и Meta;;;;forklog.com;https://cryptopanic.com/news/14749614/Bloomberg-Apple-Meta;2022.03.31;;;;;;;;
100;14749616;Bitcoin Sees Largest 4-Hour Interval of Whale Transactions Since March 1st As Price Holds Steady;BTC;;;zycrypto.com;https://cryptopanic.com/news/14749616/Bitcoin-Sees-Largest-4-Hour-Interval-of-Whale-Transactions-Since-March-1st-As-Price-Holds-Steady;2022.03.31;23;;8;5;13;;;
101;14749607;Chiliz Plots Sports, Entertainment Crypto Ecosystem With 2.0 Chain;CHZ;;;decrypt.co;https://cryptopanic.com/news/14749607/Chiliz-Plots-Sports-Entertainment-Crypto-Ecosystem-With-20-Chain;2022.03.31;1;;;;1;;;1
102;14749578;Shiba Inu Whales' Holdings Show 103% Increase in Last 24 Hours;SHIB;;;u.today;https://cryptopanic.com/news/14749578/Shiba-Inu-Whales-Holdings-Show-103-Increase-in-Last-24-Hours;2022.03.31;4;;3;;3;;;
103;14749562;How The Freedom Convoy Could Have Protected Donation Privacy With Whirlpool;BTC;;;bitcoinmagazine.com;https://cryptopanic.com/news/14749562/How-The-Freedom-Convoy-Could-Have-Protected-Donation-Privacy-With-Whirlpool;2022.03.31;;;;;1;;;
104;14749535;Following Rally, Bitcoin and Ethereum Face Resistance;BTC;ETH;;cryptobriefing.com;https://cryptopanic.com/news/14749535/Following-Rally-Bitcoin-and-Ethereum-Face-Resistance;2022.03.31;2;;3;;;;;
105;14749538;В Grayscale Investments сравнили Ethereum с городской инфраструктурой Нью-Йорка;ETH;SOL;AVAX;forklog.com;https://cryptopanic.com/news/14749538/Grayscale-Investments-Ethereum-;2022.03.31;;;;;;;;
106;14749735;This Overlooked Indicator Makes Bitcoin (BTC) Look Attractive at Current Levels: Crypto Analyst Benjamin Cowen;BTC;;;dailyhodl.com;https://cryptopanic.com/news/14749735/This-Overlooked-Indicator-Makes-Bitcoin-BTC-Look-Attractive-at-Current-Levels-Crypto-Analyst-Benjamin-Cowen;2022.03.31;1;;1;;1;;;
107;14749500;US grassroots adoption: the Bitcoin Lightning party in Portland;BTC;;;cointelegraph.com;https://cryptopanic.com/news/14749500/US-grassroots-adoption-the-Bitcoin-Lightning-party-in-Portland;2022.03.31;2;;;;2;;;
108;14749505;Google применит ИИ для обнаружения личных кризисов через поисковые запросы;;;;forklog.com;https://cryptopanic.com/news/14749505/Google;2022.03.31;;;;;;;;
109;14749545;TRON (TRX) Hits New Yearly High;TRX;;;beincrypto.com;https://cryptopanic.com/news/14749545/TRON-TRX-Hits-New-Yearly-High;2022.03.31;2;;1;1;1;;1;
110;14749462;Washington State Passes Bill To Study Benefits of Blockchain Tech;;;;blockworks.co;https://cryptopanic.com/news/14749462/Washington-State-Passes-Bill-To-Study-Benefits-of-Blockchain-Tech;2022.03.31;;;;;;;;
111;14749476;Litecoin Sees a 100% Rise in Large Transactions as Accumulation by Whales Continues;LTC;;;u.today;https://cryptopanic.com/news/14749476/Litecoin-Sees-a-100-Rise-in-Large-Transactions-as-Accumulation-by-Whales-Continues;2022.03.31;6;;4;;6;;3;2
112;14749484;Zilliqa's ZIL Quadruples on Optimism Around Start of Metaverse Service Metapolis;ZIL;;;coindesk.com;https://cryptopanic.com/news/14749484/Zilliqas-ZIL-Quadruples-on-Optimism-Around-Start-of-Metaverse-Service-Metapolis;2022.03.31;;;;;;;;
113;14749471;EU is on the verge of ‘bad policy proposals around crypto’, Coinbase CEO reiterates;;;;finbold.com;https://cryptopanic.com/news/14749471/EU-is-on-the-verge-of-bad-policy-proposals-around-crypto-Coinbase-CEO-reiterates;2022.03.31;5;16;26;6;6;12;6;6
114;14749691;Крипто-кешбэк: все больше компаний предлагают своим клиентам возврат средств в криптовалюте;;;;incrypted.net;https://cryptopanic.com/news/14749691/-;2022.03.31;;;;;;;;
115;14749450;Canadian Oil Company to Allocate its Untapped Energy in Mining Bitcoin (Report);BTC;;;cryptopotato.com;https://cryptopanic.com/news/14749450/Canadian-Oil-Company-to-Allocate-its-Untapped-Energy-in-Mining-Bitcoin-Report;2022.03.31;1;;;1;;;;
